x-axis,1
second,Volt
-0.102187063991,-5.42745
-0.102087063991,-5.22644
-0.101987063991,-5.42745
-0.101887063991,-5.22644
-0.101787063991,-5.42745
-0.101687063991,-5.42745
-0.101587063991,-5.42745
-0.101487063991,-5.42745
-0.101387063991,-5.62845
-0.101287063991,-5.42745
-0.101187063991,-5.62845
-0.101087063991,-5.42745
-0.100987063991,-5.42745
-0.100887063991,-5.42745
-0.100787063991,-5.22644
-0.100687063991,-5.42745
-0.100587063991,-5.42745
-0.100487063991,-5.22644
-0.100387063991,-5.22644
-0.100287063991,-5.42745
-0.100187063991,-5.42745
-0.100087063991,-5.42745
-0.0999870639906,-5.22644
-0.0998870639906,-5.22644
-0.0997870639906,-5.22644
-0.0996870639906,-5.22644
-0.0995870639906,-5.42745
-0.0994870639906,-5.22644
-0.0993870639906,-5.42745
-0.0992870639906,-5.22644
-0.0991870639906,-5.02544
-0.0990870639906,-5.22644
-0.0989870639906,-5.22644
-0.0988870639906,-5.22644
-0.0987870639906,-5.02544
-0.0986870639906,-5.22644
-0.0985870639906,-5.22644
-0.0984870639906,-5.22644
-0.0983870639906,-5.22644
-0.0982870639906,-4.82443
-0.0981870639906,-5.02544
-0.0980870639906,-5.02544
-0.0979870639906,-5.22644
-0.0978870639906,-5.22644
-0.0977870639906,-5.22644
-0.0976870639906,-5.02544
-0.0975870639906,-5.02544
-0.0974870639906,-5.02544
-0.0973870639906,-5.22644
-0.0972870639906,-4.82443
-0.0971870639906,-5.02544
-0.0970870639906,-5.22644
-0.0969870639906,-5.02544
-0.0968870639906,-5.02544
-0.0967870639906,-5.22644
-0.0966870639906,-4.82443
-0.0965870639906,-5.22644
-0.0964870639906,-5.02544
-0.0963870639906,-5.02544
-0.0962870639906,-5.02544
-0.0961870639906,-5.02544
-0.0960870639906,-5.02544
-0.0959870639906,-5.02544
-0.0958870639906,-4.82443
-0.0957870639906,-4.82443
-0.0956870639906,-4.82443
-0.0955870639906,-5.02544
-0.0954870639906,-4.82443
-0.0953870639906,-4.82443
-0.0952870639906,-4.82443
-0.0951870639906,-5.02544
-0.0950870639906,-4.62343
-0.0949870639906,-4.82443
-0.0948870639906,-4.82443
-0.0947870639906,-4.82443
-0.0946870639906,-4.62343
-0.0945870639906,-4.82443
-0.0944870639906,-4.82443
-0.0943870639906,-4.82443
-0.0942870639906,-5.02544
-0.0941870639906,-4.82443
-0.0940870639906,-4.82443
-0.0939870639906,-4.82443
-0.0938870639906,-4.82443
-0.0937870639906,-4.82443
-0.0936870639906,-4.62343
-0.0935870639906,-4.82443
-0.0934870639906,-4.82443
-0.0933870639906,-4.62343
-0.0932870639906,-4.82443
-0.0931870639906,-4.82443
-0.0930870639906,-4.62343
-0.0929870639906,-4.42242
-0.0928870639906,-4.62343
-0.0927870639906,-4.62343
-0.0926870639906,-4.62343
-0.0925870639906,-4.82443
-0.0924870639906,-4.62343
-0.0923870639906,-4.62343
-0.0922870639906,-4.62343
-0.0921870639906,-4.62343
-0.0920870639906,-4.82443
-0.0919870639906,-4.62343
-0.0918870639906,-4.62343
-0.0917870639906,-4.62343
-0.0916870639906,-4.62343
-0.0915870639906,-4.42242
-0.0914870639906,-4.62343
-0.0913870639906,-4.62343
-0.0912870639906,-4.42242
-0.0911870639906,-4.62343
-0.0910870639906,-4.82443
-0.0909870639906,-4.62343
-0.0908870639906,-4.62343
-0.0907870639906,-4.42242
-0.0906870639906,-4.42242
-0.0905870639906,-4.82443
-0.0904870639906,-4.42242
-0.0903870639906,-4.42242
-0.0902870639906,-4.62343
-0.0901870639906,-4.62343
-0.0900870639906,-4.42242
-0.0899870639906,-4.62343
-0.0898870639906,-4.62343
-0.0897870639906,-4.62343
-0.0896870639906,-4.42242
-0.0895870639906,-4.42242
-0.0894870639906,-4.42242
-0.0893870639906,-4.62343
-0.0892870639906,-4.42242
-0.0891870639906,-4.22142
-0.0890870639906,-4.22142
-0.0889870639906,-4.22142
-0.0888870639906,-4.42242
-0.0887870639906,-4.22142
-0.0886870639906,-4.42242
-0.0885870639906,-4.62343
-0.0884870639906,-4.22142
-0.0883870639906,-4.42242
-0.0882870639906,-4.22142
-0.0881870639906,-4.22142
-0.0880870639906,-4.22142
-0.0879870639906,-4.42242
-0.0878870639906,-4.42242
-0.0877870639906,-4.22142
-0.0876870639906,-4.42242
-0.0875870639906,-4.42242
-0.0874870639906,-4.22142
-0.0873870639906,-4.22142
-0.0872870639906,-4.42242
-0.0871870639906,-4.22142
-0.0870870639906,-4.42242
-0.0869870639906,-4.22142
-0.0868870639906,-4.22142
-0.0867870639906,-4.22142
-0.0866870639906,-4.22142
-0.0865870639906,-4.22142
-0.0864870639906,-4.02041
-0.0863870639906,-4.02041
-0.0862870639906,-4.42242
-0.0861870639906,-4.02041
-0.0860870639906,-4.22142
-0.0859870639906,-4.22142
-0.0858870639906,-4.22142
-0.0857870639906,-4.22142
-0.0856870639906,-4.02041
-0.0855870639906,-4.22142
-0.0854870639906,-4.02041
-0.0853870639906,-4.02041
-0.0852870639906,-4.02041
-0.0851870639906,-4.02041
-0.0850870639906,-4.02041
-0.0849870639906,-4.02041
-0.0848870639906,-4.22142
-0.0847870639906,-4.02041
-0.0846870639906,-3.81941
-0.0845870639906,-4.22142
-0.0844870639906,-4.22142
-0.0843870639906,-4.02041
-0.0842870639906,-4.02041
-0.0841870639906,-4.02041
-0.0840870639906,-4.02041
-0.0839870639906,-4.02041
-0.0838870639906,-4.02041
-0.0837870639906,-4.02041
-0.0836870639906,-3.81941
-0.0835870639906,-4.02041
-0.0834870639906,-4.02041
-0.0833870639906,-3.81941
-0.0832870639906,-4.02041
-0.0831870639906,-4.02041
-0.0830870639906,-4.02041
-0.0829870639906,-4.02041
-0.0828870639906,-3.81941
-0.0827870639906,-3.6184
-0.0826870639906,-3.81941
-0.0825870639906,-4.02041
-0.0824870639906,-3.81941
-0.0823870639906,-3.81941
-0.0822870639906,-3.81941
-0.0821870639906,-3.6184
-0.0820870639906,-3.81941
-0.0819870639906,-3.81941
-0.0818870639906,-3.81941
-0.0817870639906,-3.81941
-0.0816870639906,-3.81941
-0.0815870639906,-3.81941
-0.0814870639906,-3.6184
-0.0813870639906,-3.81941
-0.0812870639906,-3.81941
-0.0811870639906,-3.81941
-0.0810870639906,-3.81941
-0.0809870639906,-3.81941
-0.0808870639906,-3.81941
-0.0807870639906,-3.81941
-0.0806870639906,-4.02041
-0.0805870639906,-3.6184
-0.0804870639906,-3.6184
