Camera Name: Beamage-3.0
Serial Number: 271193
Firmware: 1.70
Description: USB3.0 Beam Profiling Camera
ADC level: 12 bits 
Sampling Rate: 1 / 1 pulse(s)
Total Duration: 0:0:0:30 (DD:HH:MM:SS)
_______________________________________________________________
Date	 Elapsed time(sec)	 dSigma X(um)	 dSigma Y (um)	 Effective Diameter(um)	 Ellipticity(%)	 Orientation(degrees)	 Centroid X(um)	 Centroid y(um)	 Peak X(um)	 Peak Y(um)	 Peak Saturation level(%)	 Peak to Average Ratio X	 Peak to Average Ratio Y	 X Baseline Position	 Y Baseline Position	 Delta Centroid X	 Delta Centroid Y	 Delta Peak X	 Delta Peak Y	  
 17:49:15, Wednesday, April 30, 2025	0.125	1204.5	1105.5	-	91.8	0.0	-106.1	514.8	-93.5	484.0	85.0	1.7	1.8	174.2	687.7	-280.3	-172.9	-267.7	-203.7
17:49:15, Wednesday, April 30, 2025	0.297	1210.0	1100.0	-	90.9	0.0	-106.0	515.1	-77.0	495.0	85.6	1.7	1.8	174.2	687.7	-280.1	-172.6	-251.2	-192.7
17:49:15, Wednesday, April 30, 2025	0.484	1215.5	1094.5	-	90.0	0.0	-108.2	513.0	-115.5	473.0	85.0	1.7	1.7	174.2	687.7	-282.4	-174.8	-289.7	-214.7
17:49:15, Wednesday, April 30, 2025	0.656	1226.5	1100.0	-	89.7	0.0	-105.4	513.9	-93.5	484.0	85.4	1.7	1.7	174.2	687.7	-279.5	-173.9	-267.7	-203.7
17:49:15, Wednesday, April 30, 2025	0.844	1210.0	1089.0	-	90.0	0.0	-105.9	514.5	-99.0	489.5	85.4	1.7	1.8	174.2	687.7	-280.1	-173.2	-273.2	-198.2
17:49:16, Wednesday, April 30, 2025	1.047	1215.5	1094.5	-	90.0	0.0	-106.4	515.9	-115.5	478.5	85.4	1.7	1.7	174.2	687.7	-280.5	-171.8	-289.7	-209.2
17:49:16, Wednesday, April 30, 2025	1.234	1226.5	1094.5	-	89.2	0.0	-105.7	513.4	-104.5	473.0	85.5	1.8	1.7	174.2	687.7	-279.9	-174.4	-278.7	-214.7
17:49:16, Wednesday, April 30, 2025	1.422	1210.0	1100.0	-	90.9	0.0	-107.1	513.8	-104.5	473.0	85.2	1.7	1.8	174.2	687.7	-281.3	-174.0	-278.7	-214.7
17:49:16, Wednesday, April 30, 2025	1.594	1204.5	1100.0	-	91.3	0.0	-107.2	514.5	-104.5	478.5	85.2	1.7	1.8	174.2	687.7	-281.4	-173.2	-278.7	-209.2
17:49:16, Wednesday, April 30, 2025	1.766	1226.5	1089.0	-	88.8	0.0	-107.9	513.1	-99.0	473.0	85.4	1.7	1.7	174.2	687.7	-282.1	-174.6	-273.2	-214.7
17:49:17, Wednesday, April 30, 2025	1.953	1199.0	1100.0	-	91.7	0.0	-108.0	513.8	-99.0	484.0	85.4	1.7	1.8	174.2	687.7	-282.2	-173.9	-273.2	-203.7
