Camera Name: Beamage-3.0
Serial Number: 271193
Firmware: 1.70
Description: USB3.0 Beam Profiling Camera
ADC level: 12 bits 
Sampling Rate: 1 / 1 pulse(s)
Total Duration: 0:0:0:30 (DD:HH:MM:SS)
_______________________________________________________________
Date	 Elapsed time(sec)	 dSigma X(um)	 dSigma Y (um)	 Effective Diameter(um)	 Ellipticity(%)	 Orientation(degrees)	 Centroid X(um)	 Centroid y(um)	 Peak X(um)	 Peak Y(um)	 Peak Saturation level(%)	 Peak to Average Ratio X	 Peak to Average Ratio Y	 X Baseline Position	 Y Baseline Position	 Delta Centroid X	 Delta Centroid Y	 Delta Peak X	 Delta Peak Y	  
 17:37:18, Wednesday, April 30, 2025	0.110	1188.0	1050.5	-	88.4	0.0	594.9	523.4	632.5	462.0	86.5	1.7	1.8	174.2	687.7	420.8	-164.3	458.3	-225.7
17:37:18, Wednesday, April 30, 2025	0.297	1210.0	1050.5	-	86.8	0.0	595.1	522.9	654.5	489.5	86.3	1.7	1.8	174.2	687.7	420.9	-164.8	480.3	-198.2
17:37:18, Wednesday, April 30, 2025	0.485	1204.5	1050.5	-	87.2	0.0	595.5	523.2	649.0	478.5	86.1	1.7	1.8	174.2	687.7	421.3	-164.5	474.8	-209.2
17:37:18, Wednesday, April 30, 2025	0.656	1199.0	1045.0	-	87.2	0.0	595.6	523.5	610.5	456.5	86.2	1.7	1.8	174.2	687.7	421.4	-164.2	436.3	-231.2
17:37:19, Wednesday, April 30, 2025	0.844	1199.0	1050.5	-	87.6	0.0	595.8	523.2	610.5	451.0	85.9	1.7	1.8	174.2	687.7	421.6	-164.5	436.3	-236.7
17:37:19, Wednesday, April 30, 2025	1.031	1193.5	1045.0	-	87.6	0.0	596.0	522.6	649.0	478.5	86.0	1.7	1.8	174.2	687.7	421.8	-165.1	474.8	-209.2
17:37:19, Wednesday, April 30, 2025	1.188	1193.5	1050.5	-	88.0	0.0	596.5	522.5	654.5	478.5	86.3	1.7	1.8	174.2	687.7	422.4	-165.3	480.3	-209.2
17:37:19, Wednesday, April 30, 2025	1.360	1193.5	1056.0	-	88.5	0.0	596.6	522.5	621.5	462.0	86.1	1.7	1.8	174.2	687.7	422.4	-165.2	447.3	-225.7
17:37:19, Wednesday, April 30, 2025	1.563	1215.5	1050.5	-	86.4	0.0	596.5	522.6	621.5	456.5	86.3	1.7	1.8	174.2	687.7	422.3	-165.1	447.3	-231.2
17:37:20, Wednesday, April 30, 2025	1.735	1210.0	1050.5	-	86.8	0.0	596.3	522.7	599.5	451.0	85.9	1.7	1.8	174.2	687.7	422.2	-165.0	425.3	-236.7
17:37:20, Wednesday, April 30, 2025	1.906	1199.0	1050.5	-	87.6	0.0	596.6	523.0	638.0	462.0	86.0	1.7	1.7	174.2	687.7	422.4	-164.7	463.8	-225.7
17:37:20, Wednesday, April 30, 2025	2.078	1204.5	1050.5	-	87.2	0.0	596.5	523.4	610.5	451.0	86.1	1.7	1.8	174.2	687.7	422.3	-164.4	436.3	-236.7
17:37:20, Wednesday, April 30, 2025	2.266	1199.0	1050.5	-	87.6	0.0	596.3	523.8	632.5	456.5	85.5	1.7	1.8	174.2	687.7	422.2	-163.9	458.3	-231.2
