Camera Name: Beamage-3.0
Serial Number: 271193
Firmware: 1.70
Description: USB3.0 Beam Profiling Camera
ADC level: 12 bits 
Sampling Rate: 1 / 1 pulse(s)
Total Duration: 0:0:0:30 (DD:HH:MM:SS)
_______________________________________________________________
Date	 Elapsed time(sec)	 dSigma X(um)	 dSigma Y (um)	 Effective Diameter(um)	 Ellipticity(%)	 Orientation(degrees)	 Centroid X(um)	 Centroid y(um)	 Peak X(um)	 Peak Y(um)	 Peak Saturation level(%)	 Peak to Average Ratio X	 Peak to Average Ratio Y	 X Baseline Position	 Y Baseline Position	 Delta Centroid X	 Delta Centroid Y	 Delta Peak X	 Delta Peak Y	  
14:52:22, Wednesday, April 23, 2025	9.688	2304.5	1996.5	-	86.6	0.0	1127.0	-679.8	1116.5	-627.0	83.9	1.8	1.8	174.2	687.7	952.8	-1367.5	942.3	-1314.7
14:52:22, Wednesday, April 23, 2025	9.860	2293.5	2046.0	-	89.2	0.0	1126.9	-680.5	1056.0	-654.5	84.1	1.8	1.8	174.2	687.7	952.7	-1368.2	881.8	-1342.2
14:52:22, Wednesday, April 23, 2025	10.032	2288.0	2051.5	-	89.7	0.0	1127.2	-679.9	1138.5	-610.5	84.2	1.8	1.8	174.2	687.7	953.0	-1367.7	964.3	-1298.2
14:52:23, Wednesday, April 23, 2025	10.250	2293.5	2024.0	-	88.2	0.0	1126.9	-680.8	1089.0	-577.5	84.4	1.8	1.8	174.2	687.7	952.7	-1368.5	914.8	-1265.2
14:52:23, Wednesday, April 23, 2025	10.454	2227.5	2035.0	-	91.4	0.0	1127.0	-680.4	1023.0	-665.5	84.0	1.8	1.8	174.2	687.7	952.8	-1368.1	848.8	-1353.2
14:52:23, Wednesday, April 23, 2025	10.625	2293.5	2040.5	-	89.0	0.0	1126.9	-680.6	1127.5	-616.0	83.9	1.8	1.8	174.2	687.7	952.7	-1368.3	953.3	-1303.7
14:52:23, Wednesday, April 23, 2025	10.813	2299.0	1996.5	-	86.8	0.0	1126.9	-679.8	1056.0	-654.5	84.1	1.8	1.8	174.2	687.7	952.7	-1367.5	881.8	-1342.2
14:52:23, Wednesday, April 23, 2025	11.000	2249.5	2035.0	-	90.5	0.0	1127.0	-680.7	1127.5	-737.0	83.8	1.8	1.8	174.2	687.7	952.8	-1368.4	953.3	-1424.7
14:52:24, Wednesday, April 23, 2025	11.188	2255.0	2013.0	-	89.3	0.0	1127.0	-680.5	1083.5	-698.5	83.9	1.8	1.8	174.2	687.7	952.9	-1368.2	909.3	-1386.2
14:52:24, Wednesday, April 23, 2025	11.391	2233.0	2040.5	-	91.4	0.0	1126.9	-680.4	1056.0	-654.5	84.2	1.8	1.8	174.2	687.7	952.8	-1368.2	881.8	-1342.2
14:52:24, Wednesday, April 23, 2025	11.563	2282.5	1996.5	-	87.5	0.0	1126.9	-680.9	1149.5	-539.0	84.3	1.8	1.8	174.2	687.7	952.7	-1368.6	975.3	-1226.7
14:52:24, Wednesday, April 23, 2025	11.766	2249.5	2029.5	-	90.2	0.0	1127.0	-680.1	1089.0	-577.5	84.3	1.8	1.8	174.2	687.7	952.8	-1367.8	914.8	-1265.2
14:52:24, Wednesday, April 23, 2025	11.969	2216.5	1996.5	-	90.1	0.0	1127.1	-680.0	1017.5	-687.5	84.3	1.8	1.8	174.2	687.7	953.0	-1367.7	843.3	-1375.2
14:52:24, Wednesday, April 23, 2025	12.172	2277.0	2040.5	-	89.6	0.0	1127.0	-680.4	1100.0	-698.5	84.1	1.8	1.8	174.2	687.7	952.8	-1368.2	925.8	-1386.2
14:52:25, Wednesday, April 23, 2025	12.360	2233.0	2029.5	-	90.9	0.0	1127.2	-680.1	1133.0	-676.5	84.1	1.8	1.8	174.2	687.7	953.1	-1367.9	958.8	-1364.2
14:52:25, Wednesday, April 23, 2025	12.547	2299.0	2040.5	-	88.8	0.0	1127.3	-680.7	1133.0	-676.5	84.1	1.8	1.8	174.2	687.7	953.1	-1368.5	958.8	-1364.2
14:52:25, Wednesday, April 23, 2025	12.735	2293.5	2040.5	-	89.0	0.0	1127.5	-680.6	1133.0	-610.5	84.1	1.8	1.8	174.2	687.7	953.3	-1368.3	958.8	-1298.2
14:52:25, Wednesday, April 23, 2025	12.938	2299.0	2035.0	-	88.5	0.0	1127.3	-680.5	1133.0	-676.5	83.8	1.8	1.8	174.2	687.7	953.1	-1368.3	958.8	-1364.2
14:52:25, Wednesday, April 23, 2025	13.110	2299.0	2040.5	-	88.8	0.0	1127.1	-679.8	1133.0	-742.5	84.6	1.8	1.8	174.2	687.7	952.9	-1367.6	958.8	-1430.2
14:52:26, Wednesday, April 23, 2025	13.313	2288.0	2002.0	-	87.5	0.0	1127.2	-680.4	1144.0	-610.5	84.5	1.9	1.8	174.2	687.7	953.1	-1368.1	969.8	-1298.2
14:52:26, Wednesday, April 23, 2025	13.485	2271.5	2029.5	-	89.3	0.0	1127.4	-680.6	1138.5	-610.5	83.7	1.8	1.8	174.2	687.7	953.2	-1368.3	964.3	-1298.2
14:52:26, Wednesday, April 23, 2025	13.672	2277.0	2040.5	-	89.6	0.0	1127.3	-680.7	1138.5	-671.0	84.1	1.8	1.8	174.2	687.7	953.1	-1368.4	964.3	-1358.7
14:52:26, Wednesday, April 23, 2025	13.875	2211.0	2046.0	-	92.5	0.0	1127.3	-679.9	1138.5	-671.0	83.8	1.8	1.8	174.2	687.7	953.2	-1367.6	964.3	-1358.7
14:52:26, Wednesday, April 23, 2025	14.063	2293.5	2024.0	-	88.2	0.0	1127.3	-680.8	1061.5	-588.5	84.6	1.8	1.8	174.2	687.7	953.1	-1368.6	887.3	-1276.2
14:52:27, Wednesday, April 23, 2025	14.250	2293.5	2018.5	-	88.0	0.0	1127.4	-680.7	1138.5	-676.5	84.3	1.8	1.8	174.2	687.7	953.3	-1368.4	964.3	-1364.2
14:52:27, Wednesday, April 23, 2025	14.454	2293.5	2029.5	-	88.5	0.0	1127.5	-680.4	1138.5	-671.0	83.9	1.8	1.8	174.2	687.7	953.3	-1368.1	964.3	-1358.7
14:52:27, Wednesday, April 23, 2025	14.641	2233.0	2018.5	-	90.4	0.0	1127.6	-681.0	1144.0	-671.0	83.9	1.8	1.8	174.2	687.7	953.4	-1368.7	969.8	-1358.7
