Camera Name: Beamage-3.0
Serial Number: 271193
Firmware: 1.70
Description: USB3.0 Beam Profiling Camera
ADC level: 12 bits 
Sampling Rate: 1 / 1 pulse(s)
Total Duration: 0:0:0:30 (DD:HH:MM:SS)
_______________________________________________________________
Date	 Elapsed time(sec)	 dSigma X(um)	 dSigma Y (um)	 Effective Diameter(um)	 Ellipticity(%)	 Orientation(degrees)	 Centroid X(um)	 Centroid y(um)	 Peak X(um)	 Peak Y(um)	 Peak Saturation level(%)	 Peak to Average Ratio X	 Peak to Average Ratio Y	 X Baseline Position	 Y Baseline Position	 Delta Centroid X	 Delta Centroid Y	 Delta Peak X	 Delta Peak Y	  
 15:07:33, Wednesday, April 23, 2025	0.047	4114.0	3707.0	-	90.1	0.0	1235.7	-708.0	1127.5	-687.5	84.9	1.8	1.8	174.2	687.7	1061.5	-1395.7	953.3	-1375.2
15:07:33, Wednesday, April 23, 2025	0.235	4136.0	3740.0	-	90.4	0.0	1235.8	-708.7	1270.5	-742.5	85.4	1.8	1.8	174.2	687.7	1061.6	-1396.5	1096.3	-1430.2
15:07:33, Wednesday, April 23, 2025	0.407	4125.0	3707.0	-	89.9	0.0	1235.9	-708.0	1474.0	-698.5	85.3	1.8	1.8	174.2	687.7	1061.7	-1395.7	1299.8	-1386.2
15:07:33, Wednesday, April 23, 2025	0.594	4125.0	3745.5	-	90.8	0.0	1235.6	-707.7	1100.0	-698.5	85.0	1.8	1.8	174.2	687.7	1061.4	-1395.4	925.8	-1386.2
15:07:33, Wednesday, April 23, 2025	0.782	4136.0	3767.5	-	91.1	0.0	1235.3	-708.1	1386.0	-616.0	85.0	1.8	1.8	174.2	687.7	1061.2	-1395.8	1211.8	-1303.7
15:07:34, Wednesday, April 23, 2025	0.953	4125.0	3745.5	-	90.8	0.0	1235.4	-707.1	1309.0	-599.5	85.2	1.8	1.8	174.2	687.7	1061.2	-1394.9	1134.8	-1287.2
15:07:34, Wednesday, April 23, 2025	1.125	4097.5	3723.5	-	90.9	0.0	1235.6	-707.4	1358.5	-687.5	85.2	1.8	1.8	174.2	687.7	1061.4	-1395.1	1184.3	-1375.2
15:07:34, Wednesday, April 23, 2025	1.328	4130.5	3784.0	-	91.6	0.0	1235.6	-706.6	1270.5	-682.0	85.6	1.8	1.8	174.2	687.7	1061.4	-1394.3	1096.3	-1369.7
15:07:34, Wednesday, April 23, 2025	1.500	4125.0	3718.0	-	90.1	0.0	1235.6	-708.9	1364.0	-693.0	85.1	1.8	1.8	174.2	687.7	1061.4	-1396.7	1189.8	-1380.7
15:07:34, Wednesday, April 23, 2025	1.672	4125.0	3707.0	-	89.9	0.0	1235.7	-709.2	1127.5	-687.5	85.1	1.8	1.8	174.2	687.7	1061.5	-1396.9	953.3	-1375.2
