Camera Name: Beamage-3.0
Serial Number: 271193
Firmware: 1.70
Description: USB3.0 Beam Profiling Camera
ADC level: 12 bits 
Sampling Rate: 1 / 1 pulse(s)
Total Duration: 0:0:0:30 (DD:HH:MM:SS)
_______________________________________________________________
Date	 Elapsed time(sec)	 dSigma X(um)	 dSigma Y (um)	 Effective Diameter(um)	 Ellipticity(%)	 Orientation(degrees)	 Centroid X(um)	 Centroid y(um)	 Peak X(um)	 Peak Y(um)	 Peak Saturation level(%)	 Peak to Average Ratio X	 Peak to Average Ratio Y	 X Baseline Position	 Y Baseline Position	 Delta Centroid X	 Delta Centroid Y	 Delta Peak X	 Delta Peak Y	  
 14:55:52, Wednesday, April 23, 2025	0.125	2689.5	2409.0	-	89.6	0.0	1087.1	-690.7	1056.0	-583.0	84.9	1.8	1.8	174.2	687.7	912.9	-1378.5	881.8	-1270.7
14:55:52, Wednesday, April 23, 2025	0.297	2728.0	2464.0	-	90.3	0.0	1087.3	-691.9	1177.0	-704.0	84.6	1.8	1.8	174.2	687.7	913.2	-1379.6	1002.8	-1391.7
14:55:52, Wednesday, April 23, 2025	0.516	2728.0	2409.0	-	88.3	0.0	1087.5	-690.4	1078.0	-687.5	84.8	1.8	1.8	174.2	687.7	913.4	-1378.1	903.8	-1375.2
14:55:52, Wednesday, April 23, 2025	0.703	2689.5	2425.5	-	90.2	0.0	1087.7	-691.5	1061.5	-704.0	84.6	1.8	1.8	174.2	687.7	913.5	-1379.2	887.3	-1391.7
14:55:53, Wednesday, April 23, 2025	0.907	2695.0	2403.5	-	89.2	0.0	1087.6	-691.8	1034.0	-588.5	84.8	1.8	1.8	174.2	687.7	913.4	-1379.6	859.8	-1276.2
14:55:53, Wednesday, April 23, 2025	1.078	2695.0	2409.0	-	89.4	0.0	1087.6	-692.4	1122.0	-671.0	85.0	1.8	1.8	174.2	687.7	913.5	-1380.1	947.8	-1358.7
14:55:53, Wednesday, April 23, 2025	1.282	2695.0	2436.5	-	90.4	0.0	1087.7	-691.9	1083.5	-627.0	84.7	1.8	1.8	174.2	687.7	913.5	-1379.6	909.3	-1314.7
14:55:53, Wednesday, April 23, 2025	1.469	2711.5	2409.0	-	88.8	0.0	1087.7	-692.3	1083.5	-687.5	84.8	1.8	1.8	174.2	687.7	913.5	-1380.1	909.3	-1375.2
14:55:53, Wednesday, April 23, 2025	1.672	2695.0	2480.5	-	92.0	0.0	1090.7	-691.7	1083.5	-632.5	84.3	1.8	1.8	174.2	687.7	916.6	-1379.4	909.3	-1320.2
14:55:53, Wednesday, April 23, 2025	1.891	2706.0	2403.5	-	88.8	0.0	1087.3	-690.8	990.0	-676.5	84.9	1.8	1.8	174.2	687.7	913.1	-1378.6	815.8	-1364.2
14:55:54, Wednesday, April 23, 2025	2.094	2684.0	2392.5	-	89.1	0.0	1087.4	-690.5	1094.5	-742.5	85.0	1.8	1.8	174.2	687.7	913.2	-1378.3	920.3	-1430.2
14:55:54, Wednesday, April 23, 2025	2.282	2684.0	2387.0	-	88.9	0.0	1087.5	-691.0	973.5	-682.0	85.1	1.8	1.8	174.2	687.7	913.3	-1378.7	799.3	-1369.7
14:55:54, Wednesday, April 23, 2025	2.485	2695.0	2414.5	-	89.6	0.0	1087.6	-691.0	1122.0	-671.0	85.3	1.8	1.8	174.2	687.7	913.4	-1378.7	947.8	-1358.7
14:55:54, Wednesday, April 23, 2025	2.688	2700.5	2409.0	-	89.2	0.0	1087.4	-692.0	1094.5	-676.5	85.1	1.8	1.8	174.2	687.7	913.3	-1379.7	920.3	-1364.2
14:55:54, Wednesday, April 23, 2025	2.875	2706.0	2458.5	-	90.9	0.0	1087.4	-691.2	1160.5	-649.0	84.7	1.8	1.8	174.2	687.7	913.2	-1378.9	986.3	-1336.7
14:55:55, Wednesday, April 23, 2025	3.078	2695.0	2414.5	-	89.6	0.0	1087.2	-691.5	1078.0	-693.0	85.3	1.8	1.8	174.2	687.7	913.1	-1379.2	903.8	-1380.7
14:55:55, Wednesday, April 23, 2025	3.500	2695.0	2447.5	-	90.8	0.0	1087.4	-691.7	1144.0	-599.5	85.1	1.8	1.8	174.2	687.7	913.2	-1379.4	969.8	-1287.2
14:55:55, Wednesday, April 23, 2025	3.672	2695.0	2409.0	-	89.4	0.0	1087.3	-691.2	1094.5	-748.0	85.3	1.8	1.8	174.2	687.7	913.1	-1378.9	920.3	-1435.7
14:55:55, Wednesday, April 23, 2025	3.860	2700.5	2409.0	-	89.2	0.0	1087.4	-691.0	1226.5	-682.0	84.9	1.8	1.8	174.2	687.7	913.2	-1378.7	1052.3	-1369.7
14:55:56, Wednesday, April 23, 2025	4.032	2700.5	2458.5	-	91.0	0.0	1087.4	-690.8	1061.5	-704.0	85.2	1.8	1.8	174.2	687.7	913.2	-1378.5	887.3	-1391.7
14:55:56, Wednesday, April 23, 2025	4.203	2711.5	2409.0	-	88.8	0.0	1087.2	-692.3	1089.0	-627.0	85.4	1.8	1.7	174.2	687.7	913.1	-1380.0	914.8	-1314.7
14:55:56, Wednesday, April 23, 2025	4.375	2717.0	2442.0	-	89.9	0.0	1087.1	-691.2	1045.0	-709.5	85.1	1.8	1.8	174.2	687.7	913.0	-1379.0	870.8	-1397.2
14:55:56, Wednesday, April 23, 2025	4.563	2689.5	2403.5	-	89.4	0.0	1087.2	-692.4	1078.0	-687.5	84.9	1.8	1.8	174.2	687.7	913.0	-1380.2	903.8	-1375.2
14:55:56, Wednesday, April 23, 2025	4.735	2711.5	2442.0	-	90.1	0.0	1087.0	-691.4	1028.5	-654.5	84.7	1.8	1.8	174.2	687.7	912.8	-1379.2	854.3	-1342.2
14:55:57, Wednesday, April 23, 2025	4.891	2711.5	2442.0	-	90.1	0.0	1087.0	-692.1	1149.5	-781.0	84.6	1.8	1.8	174.2	687.7	912.8	-1379.8	975.3	-1468.7
14:55:57, Wednesday, April 23, 2025	5.078	2689.5	2436.5	-	90.6	0.0	1087.0	-691.8	1149.5	-781.0	84.7	1.8	1.8	174.2	687.7	912.9	-1379.5	975.3	-1468.7
14:55:57, Wednesday, April 23, 2025	5.250	2689.5	2447.5	-	91.0	0.0	1087.1	-691.0	1182.5	-704.0	84.8	1.8	1.8	174.2	687.7	912.9	-1378.8	1008.3	-1391.7
14:55:57, Wednesday, April 23, 2025	5.407	2684.0	2453.0	-	91.4	0.0	1087.1	-691.2	1050.5	-583.0	85.0	1.8	1.8	174.2	687.7	912.9	-1378.9	876.3	-1270.7
14:55:57, Wednesday, April 23, 2025	5.594	2695.0	2475.0	-	91.8	0.0	1087.1	-691.4	1028.5	-654.5	84.9	1.8	1.8	174.2	687.7	913.0	-1379.1	854.3	-1342.2
14:55:57, Wednesday, April 23, 2025	5.750	2717.0	2447.5	-	90.1	0.0	1087.3	-691.9	1122.0	-671.0	85.1	1.8	1.8	174.2	687.7	913.2	-1379.6	947.8	-1358.7
14:55:58, Wednesday, April 23, 2025	5.938	2695.0	2414.5	-	89.6	0.0	1087.3	-692.2	1061.5	-704.0	84.9	1.8	1.8	174.2	687.7	913.1	-1379.9	887.3	-1391.7
14:55:58, Wednesday, April 23, 2025	6.125	2711.5	2453.0	-	90.5	0.0	1087.2	-691.6	1226.5	-682.0	84.9	1.8	1.8	174.2	687.7	913.0	-1379.3	1052.3	-1369.7
14:55:58, Wednesday, April 23, 2025	6.282	2700.5	2431.0	-	90.0	0.0	1086.9	-690.9	1094.5	-676.5	85.1	1.8	1.8	174.2	687.7	912.8	-1378.7	920.3	-1364.2
14:55:58, Wednesday, April 23, 2025	6.453	2711.5	2447.5	-	90.3	0.0	1087.2	-691.3	1078.0	-687.5	84.9	1.8	1.8	174.2	687.7	913.1	-1379.1	903.8	-1375.2
14:55:58, Wednesday, April 23, 2025	6.610	2717.0	2409.0	-	88.7	0.0	1087.4	-692.0	1094.5	-737.0	84.9	1.8	1.8	174.2	687.7	913.3	-1379.8	920.3	-1424.7
14:55:58, Wednesday, April 23, 2025	6.782	2717.0	2403.5	-	88.5	0.0	1087.3	-691.7	1072.5	-682.0	84.9	1.8	1.8	174.2	687.7	913.1	-1379.4	898.3	-1369.7
14:55:59, Wednesday, April 23, 2025	6.953	2700.5	2409.0	-	89.2	0.0	1087.3	-692.1	1061.5	-698.5	85.0	1.8	1.8	174.2	687.7	913.1	-1379.9	887.3	-1386.2
14:55:59, Wednesday, April 23, 2025	7.125	2689.5	2458.5	-	91.4	0.0	1087.3	-691.3	1028.5	-583.0	84.7	1.8	1.8	174.2	687.7	913.1	-1379.0	854.3	-1270.7
14:55:59, Wednesday, April 23, 2025	7.297	2700.5	2409.0	-	89.2	0.0	1087.3	-691.8	1100.0	-687.5	84.7	1.8	1.8	174.2	687.7	913.1	-1379.5	925.8	-1375.2
14:55:59, Wednesday, April 23, 2025	7.469	2711.5	2447.5	-	90.3	0.0	1087.5	-691.5	1226.5	-682.0	84.7	1.8	1.8	174.2	687.7	913.3	-1379.2	1052.3	-1369.7
14:55:59, Wednesday, April 23, 2025	7.641	2728.0	2453.0	-	89.9	0.0	1087.6	-691.8	1045.0	-649.0	84.6	1.8	1.8	174.2	687.7	913.4	-1379.5	870.8	-1336.7
14:55:59, Wednesday, April 23, 2025	7.797	2706.0	2425.5	-	89.6	0.0	1087.3	-691.7	1094.5	-676.5	85.0	1.8	1.8	174.2	687.7	913.2	-1379.4	920.3	-1364.2
14:56:00, Wednesday, April 23, 2025	7.985	2700.5	2469.5	-	91.4	0.0	1087.3	-691.5	1045.0	-709.5	84.9	1.8	1.8	174.2	687.7	913.1	-1379.2	870.8	-1397.2
14:56:00, Wednesday, April 23, 2025	8.141	2695.0	2464.0	-	91.4	0.0	1087.4	-691.0	1083.5	-698.5	84.5	1.8	1.8	174.2	687.7	913.3	-1378.8	909.3	-1386.2
14:56:00, Wednesday, April 23, 2025	8.313	2700.5	2392.5	-	88.6	0.0	1087.2	-691.1	1078.0	-693.0	84.9	1.8	1.8	174.2	687.7	913.0	-1378.9	903.8	-1380.7
14:56:00, Wednesday, April 23, 2025	8.485	2684.0	2447.5	-	91.2	0.0	1087.3	-690.7	1149.5	-786.5	84.7	1.8	1.8	174.2	687.7	913.1	-1378.5	975.3	-1474.2
14:56:00, Wednesday, April 23, 2025	8.672	2706.0	2447.5	-	90.4	0.0	1087.6	-691.1	1105.5	-682.0	84.7	1.8	1.8	174.2	687.7	913.5	-1378.9	931.3	-1369.7
14:56:00, Wednesday, April 23, 2025	8.828	2711.5	2442.0	-	90.1	0.0	1087.6	-691.6	1078.0	-687.5	84.6	1.8	1.8	174.2	687.7	913.5	-1379.3	903.8	-1375.2
14:56:01, Wednesday, April 23, 2025	9.016	2695.0	2403.5	-	89.2	0.0	1087.6	-691.3	1039.5	-643.5	84.7	1.8	1.8	174.2	687.7	913.4	-1379.0	865.3	-1331.2
14:56:01, Wednesday, April 23, 2025	9.188	2695.0	2387.0	-	88.6	0.0	1087.4	-691.8	1078.0	-698.5	84.5	1.8	1.8	174.2	687.7	913.2	-1379.5	903.8	-1386.2
14:56:01, Wednesday, April 23, 2025	9.344	2700.5	2420.0	-	89.6	0.0	1087.3	-691.4	1045.0	-583.0	84.6	1.8	1.8	174.2	687.7	913.1	-1379.2	870.8	-1270.7
14:56:01, Wednesday, April 23, 2025	9.516	2717.0	2458.5	-	90.5	0.0	1087.2	-690.9	1089.0	-753.5	85.2	1.8	1.8	174.2	687.7	913.1	-1378.6	914.8	-1441.2
14:56:01, Wednesday, April 23, 2025	9.672	2695.0	2403.5	-	89.2	0.0	1087.3	-691.6	1100.0	-737.0	84.7	1.8	1.8	174.2	687.7	913.2	-1379.3	925.8	-1424.7
14:56:01, Wednesday, April 23, 2025	9.875	2706.0	2447.5	-	90.4	0.0	1087.2	-692.3	913.0	-698.5	84.6	1.8	1.8	174.2	687.7	913.0	-1380.0	738.8	-1386.2
14:56:02, Wednesday, April 23, 2025	10.047	2717.0	2414.5	-	88.9	0.0	1087.3	-691.6	1034.0	-588.5	84.7	1.8	1.8	174.2	687.7	913.1	-1379.3	859.8	-1276.2
14:56:02, Wednesday, April 23, 2025	10.235	2706.0	2409.0	-	89.0	0.0	1087.4	-691.5	1056.0	-583.0	84.5	1.8	1.8	174.2	687.7	913.2	-1379.2	881.8	-1270.7
14:56:02, Wednesday, April 23, 2025	10.407	2689.5	2464.0	-	91.6	0.0	1087.3	-692.0	1144.0	-720.5	84.8	1.8	1.8	174.2	687.7	913.1	-1379.7	969.8	-1408.2
14:56:02, Wednesday, April 23, 2025	10.563	2700.5	2453.0	-	90.8	0.0	1087.4	-692.1	1127.5	-610.5	84.7	1.8	1.8	174.2	687.7	913.2	-1379.8	953.3	-1298.2
14:56:02, Wednesday, April 23, 2025	10.735	2711.5	2458.5	-	90.7	0.0	1087.4	-691.4	1105.5	-682.0	84.2	1.8	1.8	174.2	687.7	913.2	-1379.1	931.3	-1369.7
14:56:03, Wednesday, April 23, 2025	10.891	2700.5	2403.5	-	89.0	0.0	1087.3	-691.8	1105.5	-676.5	84.4	1.8	1.8	174.2	687.7	913.1	-1379.5	931.3	-1364.2
14:56:03, Wednesday, April 23, 2025	11.078	2689.5	2420.0	-	90.0	0.0	1087.1	-691.7	1039.5	-764.5	84.6	1.8	1.8	174.2	687.7	912.9	-1379.5	865.3	-1452.2
14:56:03, Wednesday, April 23, 2025	11.250	2695.0	2392.5	-	88.8	0.0	1087.0	-691.4	1094.5	-742.5	84.5	1.8	1.8	174.2	687.7	912.8	-1379.2	920.3	-1430.2
14:56:03, Wednesday, April 23, 2025	11.438	2695.0	2387.0	-	88.6	0.0	1087.3	-691.6	1177.0	-704.0	84.6	1.8	1.8	174.2	687.7	913.1	-1379.3	1002.8	-1391.7
14:56:03, Wednesday, April 23, 2025	11.610	2722.5	2447.5	-	89.9	0.0	1087.3	-691.7	1100.0	-682.0	85.2	1.8	1.8	174.2	687.7	913.1	-1379.5	925.8	-1369.7
14:56:03, Wednesday, April 23, 2025	11.782	2689.5	2403.5	-	89.4	0.0	1087.5	-691.4	1061.5	-704.0	84.7	1.8	1.8	174.2	687.7	913.3	-1379.1	887.3	-1391.7
14:56:04, Wednesday, April 23, 2025	11.953	2700.5	2409.0	-	89.2	0.0	1087.6	-691.7	1089.0	-753.5	84.8	1.8	1.8	174.2	687.7	913.5	-1379.5	914.8	-1441.2
14:56:04, Wednesday, April 23, 2025	12.110	2706.0	2414.5	-	89.2	0.0	1087.5	-691.3	1166.0	-775.5	84.8	1.8	1.8	174.2	687.7	913.4	-1379.0	991.8	-1463.2
14:56:04, Wednesday, April 23, 2025	12.266	2695.0	2409.0	-	89.4	0.0	1087.6	-691.9	1094.5	-671.0	84.4	1.8	1.8	174.2	687.7	913.4	-1379.6	920.3	-1358.7
14:56:04, Wednesday, April 23, 2025	12.422	2700.5	2431.0	-	90.0	0.0	1087.5	-691.3	1182.5	-638.0	84.4	1.8	1.8	174.2	687.7	913.3	-1379.1	1008.3	-1325.7
14:56:04, Wednesday, April 23, 2025	12.594	2684.0	2409.0	-	89.8	0.0	1087.4	-691.7	1061.5	-704.0	84.5	1.8	1.8	174.2	687.7	913.2	-1379.4	887.3	-1391.7
14:56:04, Wednesday, April 23, 2025	12.750	2689.5	2447.5	-	91.0	0.0	1087.4	-691.7	1083.5	-693.0	84.7	1.8	1.8	174.2	687.7	913.2	-1379.5	909.3	-1380.7
14:56:05, Wednesday, April 23, 2025	12.891	2695.0	2409.0	-	89.4	0.0	1087.2	-691.3	1083.5	-753.5	84.7	1.8	1.8	174.2	687.7	913.0	-1379.0	909.3	-1441.2
14:56:05, Wednesday, April 23, 2025	13.047	2711.5	2447.5	-	90.3	0.0	1087.0	-691.4	968.0	-676.5	84.4	1.8	1.8	174.2	687.7	912.8	-1379.1	793.8	-1364.2
14:56:05, Wednesday, April 23, 2025	13.219	2706.0	2398.0	-	88.6	0.0	1087.0	-691.6	1083.5	-632.5	84.8	1.8	1.8	174.2	687.7	912.9	-1379.3	909.3	-1320.2
14:56:05, Wednesday, April 23, 2025	13.375	2700.5	2420.0	-	89.6	0.0	1087.1	-690.9	1100.0	-682.0	84.6	1.8	1.8	174.2	687.7	912.9	-1378.6	925.8	-1369.7
14:56:05, Wednesday, April 23, 2025	13.547	2700.5	2425.5	-	89.8	0.0	1087.3	-691.8	1078.0	-698.5	84.8	1.8	1.8	174.2	687.7	913.2	-1379.5	903.8	-1386.2
14:56:05, Wednesday, April 23, 2025	13.719	2689.5	2409.0	-	89.6	0.0	1087.7	-692.0	990.0	-676.5	85.1	1.8	1.8	174.2	687.7	913.5	-1379.8	815.8	-1364.2
14:56:05, Wednesday, April 23, 2025	13.875	2706.0	2436.5	-	90.0	0.0	1087.7	-692.1	1094.5	-737.0	84.6	1.8	1.8	174.2	687.7	913.5	-1379.8	920.3	-1424.7
14:56:06, Wednesday, April 23, 2025	14.047	2689.5	2403.5	-	89.4	0.0	1087.4	-691.5	1182.5	-704.0	85.3	1.8	1.8	174.2	687.7	913.2	-1379.2	1008.3	-1391.7
14:56:06, Wednesday, April 23, 2025	14.203	2695.0	2409.0	-	89.4	0.0	1087.2	-691.6	1182.5	-698.5	84.8	1.8	1.8	174.2	687.7	913.0	-1379.3	1008.3	-1386.2
14:56:06, Wednesday, April 23, 2025	14.391	2695.0	2447.5	-	90.8	0.0	1087.3	-691.1	1072.5	-764.5	84.1	1.8	1.8	174.2	687.7	913.1	-1378.8	898.3	-1452.2
14:56:06, Wednesday, April 23, 2025	14.547	2695.0	2409.0	-	89.4	0.0	1087.4	-691.6	1078.0	-770.0	84.6	1.8	1.8	174.2	687.7	913.2	-1379.3	903.8	-1457.7
14:56:06, Wednesday, April 23, 2025	14.735	2728.0	2453.0	-	89.9	0.0	1087.3	-692.0	1105.5	-737.0	84.5	1.8	1.8	174.2	687.7	913.1	-1379.7	931.3	-1424.7
14:56:07, Wednesday, April 23, 2025	14.907	2684.0	2464.0	-	91.8	0.0	1087.4	-690.8	1160.5	-649.0	84.8	1.8	1.8	174.2	687.7	913.2	-1378.5	986.3	-1336.7
14:56:07, Wednesday, April 23, 2025	15.094	2689.5	2414.5	-	89.8	0.0	1087.4	-691.3	1094.5	-676.5	84.5	1.8	1.8	174.2	687.7	913.3	-1379.0	920.3	-1364.2
14:56:07, Wednesday, April 23, 2025	15.250	2700.5	2403.5	-	89.0	0.0	1087.5	-692.4	1089.0	-627.0	84.7	1.8	1.8	174.2	687.7	913.4	-1380.1	914.8	-1314.7
14:56:07, Wednesday, April 23, 2025	15.438	2722.5	2409.0	-	88.5	0.0	1087.6	-691.4	1094.5	-742.5	84.7	1.8	1.8	174.2	687.7	913.4	-1379.1	920.3	-1430.2
