Camera Name: Beamage-3.0
Serial Number: 271193
Firmware: 1.70
Description: USB3.0 Beam Profiling Camera
ADC level: 12 bits 
Sampling Rate: 1 / 1 pulse(s)
Total Duration: 0:0:0:30 (DD:HH:MM:SS)
_______________________________________________________________
Date	 Elapsed time(sec)	 dSigma X(um)	 dSigma Y (um)	 Effective Diameter(um)	 Ellipticity(%)	 Orientation(degrees)	 Centroid X(um)	 Centroid y(um)	 Peak X(um)	 Peak Y(um)	 Peak Saturation level(%)	 Peak to Average Ratio X	 Peak to Average Ratio Y	 X Baseline Position	 Y Baseline Position	 Delta Centroid X	 Delta Centroid Y	 Delta Peak X	 Delta Peak Y	  
 16:26:53, Wednesday, April 02, 2025	0.375	1094.5	1199.0	-	91.3	0.0	1823.9	378.0	1820.5	357.5	81.0	1.6	1.7	0.0	0.0	1823.9	378.0	1820.5	357.5
16:26:53, Wednesday, April 02, 2025	1.078	1100.0	1204.5	-	91.3	0.0	1818.3	381.0	1820.5	363.0	81.2	1.6	1.7	0.0	0.0	1818.3	381.0	1820.5	363.0
16:26:54, Wednesday, April 02, 2025	1.703	1105.5	1204.5	-	91.8	0.0	1827.9	370.9	1837.0	368.5	81.3	1.6	1.7	0.0	0.0	1827.9	370.9	1837.0	368.5
16:26:55, Wednesday, April 02, 2025	2.359	1100.0	1199.0	-	91.7	0.0	1816.4	380.8	1809.5	363.0	81.5	1.7	1.7	0.0	0.0	1816.4	380.8	1809.5	363.0
16:26:55, Wednesday, April 02, 2025	3.000	1089.0	1204.5	-	90.4	0.0	1820.2	376.3	1787.5	341.0	81.1	1.6	1.7	0.0	0.0	1820.2	376.3	1787.5	341.0
16:26:56, Wednesday, April 02, 2025	3.625	1094.5	1199.0	-	91.3	0.0	1822.9	373.0	1793.0	346.5	81.4	1.6	1.7	0.0	0.0	1822.9	373.0	1793.0	346.5
16:26:56, Wednesday, April 02, 2025	4.250	1094.5	1199.0	-	91.3	0.0	1822.3	375.4	1793.0	352.0	81.3	1.6	1.7	0.0	0.0	1822.3	375.4	1793.0	352.0
16:26:57, Wednesday, April 02, 2025	4.890	1100.0	1204.5	-	91.3	0.0	1818.5	372.8	1815.0	357.5	80.9	1.6	1.7	0.0	0.0	1818.5	372.8	1815.0	357.5
16:26:58, Wednesday, April 02, 2025	5.515	1094.5	1199.0	-	91.3	0.0	1820.8	374.4	1815.0	363.0	81.3	1.6	1.7	0.0	0.0	1820.8	374.4	1815.0	363.0
16:26:58, Wednesday, April 02, 2025	6.125	1100.0	1204.5	-	91.3	0.0	1823.9	377.4	1826.0	368.5	82.0	1.7	1.7	0.0	0.0	1823.9	377.4	1826.0	368.5
16:26:59, Wednesday, April 02, 2025	6.734	1094.5	1204.5	-	90.9	0.0	1821.7	375.8	1804.0	352.0	81.5	1.6	1.7	0.0	0.0	1821.7	375.8	1804.0	352.0
16:27:00, Wednesday, April 02, 2025	7.359	1105.5	1215.5	-	91.0	0.0	1824.8	372.7	1831.5	368.5	80.8	1.6	1.7	0.0	0.0	1824.8	372.7	1831.5	368.5
16:27:00, Wednesday, April 02, 2025	8.000	1100.0	1204.5	-	91.3	0.0	1819.2	381.7	1837.0	368.5	81.1	1.6	1.7	0.0	0.0	1819.2	381.7	1837.0	368.5
16:27:01, Wednesday, April 02, 2025	8.609	1094.5	1204.5	-	90.9	0.0	1822.0	381.1	1815.0	357.5	81.5	1.6	1.7	0.0	0.0	1822.0	381.1	1815.0	357.5
16:27:01, Wednesday, April 02, 2025	9.203	1100.0	1204.5	-	91.3	0.0	1823.0	382.4	1831.5	368.5	81.5	1.6	1.7	0.0	0.0	1823.0	382.4	1831.5	368.5
16:27:02, Wednesday, April 02, 2025	9.797	1094.5	1199.0	-	91.3	0.0	1820.0	384.1	1820.5	363.0	81.7	1.6	1.7	0.0	0.0	1820.0	384.1	1820.5	363.0
16:27:03, Wednesday, April 02, 2025	10.390	1100.0	1204.5	-	91.3	0.0	1818.4	389.1	1831.5	374.0	82.0	1.7	1.7	0.0	0.0	1818.4	389.1	1831.5	374.0
