Camera Name: Beamage-3.0
Serial Number: 271193
Firmware: 1.70
Description: USB3.0 Beam Profiling Camera
ADC level: 12 bits 
Sampling Rate: 1 / 1 pulse(s)
Total Duration: 0:0:0:30 (DD:HH:MM:SS)
_______________________________________________________________
Date	 Elapsed time(sec)	 dSigma X(um)	 dSigma Y (um)	 Effective Diameter(um)	 Ellipticity(%)	 Orientation(degrees)	 Centroid X(um)	 Centroid y(um)	 Peak X(um)	 Peak Y(um)	 Peak Saturation level(%)	 Peak to Average Ratio X	 Peak to Average Ratio Y	 X Baseline Position	 Y Baseline Position	 Delta Centroid X	 Delta Centroid Y	 Delta Peak X	 Delta Peak Y	  
 18:06:36, Wednesday, March 26, 2025	0.094	1100.0	1144.0	-	96.2	0.0	366.9	244.5	308.0	269.5	92.7	1.7	1.7	0.0	0.0	366.9	244.5	308.0	269.5
18:06:37, Wednesday, March 26, 2025	0.828	1100.0	1138.5	-	96.6	0.0	367.4	244.1	319.0	280.5	92.9	1.7	1.7	0.0	0.0	367.4	244.1	319.0	280.5
18:06:38, Wednesday, March 26, 2025	1.532	1100.0	1144.0	-	96.2	0.0	368.5	243.1	313.5	280.5	93.0	1.7	1.7	0.0	0.0	368.5	243.1	313.5	280.5
18:06:38, Wednesday, March 26, 2025	2.157	1100.0	1138.5	-	96.6	0.0	367.8	242.7	313.5	275.0	93.0	1.7	1.7	0.0	0.0	367.8	242.7	313.5	275.0
18:06:39, Wednesday, March 26, 2025	2.766	1100.0	1144.0	-	96.2	0.0	369.6	243.5	319.0	280.5	92.9	1.7	1.7	0.0	0.0	369.6	243.5	319.0	280.5
18:06:39, Wednesday, March 26, 2025	3.391	1094.5	1138.5	-	96.1	0.0	367.5	242.4	319.0	275.0	93.0	1.7	1.7	0.0	0.0	367.5	242.4	319.0	275.0
18:06:40, Wednesday, March 26, 2025	3.985	1100.0	1144.0	-	96.2	0.0	368.9	244.8	297.0	275.0	92.9	1.7	1.7	0.0	0.0	368.9	244.8	297.0	275.0
18:06:41, Wednesday, March 26, 2025	4.610	1100.0	1138.5	-	96.6	0.0	370.2	244.7	319.0	280.5	93.1	1.7	1.7	0.0	0.0	370.2	244.7	319.0	280.5
18:06:41, Wednesday, March 26, 2025	5.203	1100.0	1138.5	-	96.6	0.0	368.1	244.7	291.5	269.5	92.7	1.7	1.7	0.0	0.0	368.1	244.7	291.5	269.5
18:06:42, Wednesday, March 26, 2025	5.797	1094.5	1144.0	-	95.7	0.0	371.0	242.9	319.0	275.0	92.9	1.7	1.7	0.0	0.0	371.0	242.9	319.0	275.0
18:06:42, Wednesday, March 26, 2025	6.375	1100.0	1144.0	-	96.2	0.0	368.2	243.9	313.5	280.5	92.9	1.7	1.7	0.0	0.0	368.2	243.9	313.5	280.5
18:06:43, Wednesday, March 26, 2025	6.938	1094.5	1144.0	-	95.7	0.0	367.3	243.5	308.0	264.0	93.4	1.7	1.7	0.0	0.0	367.3	243.5	308.0	264.0
18:06:44, Wednesday, March 26, 2025	7.532	1100.0	1144.0	-	96.2	0.0	366.5	244.5	313.5	280.5	93.4	1.7	1.7	0.0	0.0	366.5	244.5	313.5	280.5
18:06:44, Wednesday, March 26, 2025	8.094	1094.5	1138.5	-	96.1	0.0	366.4	245.6	297.0	264.0	93.3	1.7	1.7	0.0	0.0	366.4	245.6	297.0	264.0
18:06:45, Wednesday, March 26, 2025	8.688	1100.0	1138.5	-	96.6	0.0	368.2	245.0	313.5	275.0	93.2	1.7	1.7	0.0	0.0	368.2	245.0	313.5	275.0
18:06:45, Wednesday, March 26, 2025	9.266	1094.5	1144.0	-	95.7	0.0	367.0	243.7	313.5	275.0	93.4	1.7	1.7	0.0	0.0	367.0	243.7	313.5	275.0
18:06:46, Wednesday, March 26, 2025	9.860	1100.0	1144.0	-	96.2	0.0	369.3	242.4	319.0	275.0	93.3	1.7	1.7	0.0	0.0	369.3	242.4	319.0	275.0
18:06:46, Wednesday, March 26, 2025	10.422	1100.0	1144.0	-	96.2	0.0	370.2	242.5	319.0	275.0	93.3	1.7	1.7	0.0	0.0	370.2	242.5	319.0	275.0
18:06:47, Wednesday, March 26, 2025	11.000	1094.5	1144.0	-	95.7	0.0	367.4	244.2	291.5	264.0	93.5	1.7	1.7	0.0	0.0	367.4	244.2	291.5	264.0
18:06:48, Wednesday, March 26, 2025	11.578	1094.5	1144.0	-	95.7	0.0	365.3	244.7	297.0	275.0	93.5	1.7	1.7	0.0	0.0	365.3	244.7	297.0	275.0
18:06:48, Wednesday, March 26, 2025	12.172	1100.0	1144.0	-	96.2	0.0	371.0	245.9	319.0	275.0	93.6	1.7	1.7	0.0	0.0	371.0	245.9	319.0	275.0
18:06:49, Wednesday, March 26, 2025	12.750	1100.0	1138.5	-	96.6	0.0	367.8	242.4	319.0	280.5	93.3	1.7	1.7	0.0	0.0	367.8	242.4	319.0	280.5
18:06:49, Wednesday, March 26, 2025	13.313	1100.0	1144.0	-	96.2	0.0	367.4	242.5	308.0	280.5	93.4	1.7	1.7	0.0	0.0	367.4	242.5	308.0	280.5
18:06:50, Wednesday, March 26, 2025	13.907	1100.0	1138.5	-	96.6	0.0	366.9	245.0	297.0	264.0	93.6	1.7	1.7	0.0	0.0	366.9	245.0	297.0	264.0
18:06:51, Wednesday, March 26, 2025	14.500	1100.0	1144.0	-	96.2	0.0	369.2	244.3	291.5	264.0	93.4	1.7	1.7	0.0	0.0	369.2	244.3	291.5	264.0
