Software Version: 1.08.00
Camera Name: Beamage-3.0
Serial Number: 271193
Firmware: 1.70
Description: USB3.0 Beam Profiling Camera
ADC level: 12 bits 
Sampling Rate: 1 / 10 pulse(s)
Total Duration: 0:0:0:30 (DD:HH:MM:SS)
Video Trigger: Not activated
_______________________________________________________________
Date	 Elapsed time(sec)	 dSigma X(um)	 dSigma Y (um)	 Effective Diameter(um)	 Ellipticity(%)	 Orientation(degrees)	 Centroid X(um)	 Centroid y(um)	 Peak X(um)	 Peak Y(um)	 Peak Saturation level(%)	 Peak to Average Ratio X	 Peak to Average Ratio Y	 X Baseline Position	 Y Baseline Position	 Delta Centroid X	 Delta Centroid Y	 Delta Peak X	 Delta Peak Y	  
 16:10:37, Thursday, April 03, 2025	2.375	3723.5	3399.0	-	91.3	0.0	484.6	133.7	429.0	55.0	84.2	1.8	1.8	5632.0	5632.0	-5147.4	-5498.3	-5203.0	-5577.0
16:10:38, Thursday, April 03, 2025	3.625	3729.0	3393.5	-	91.0	0.0	484.6	133.5	429.0	55.0	84.4	1.8	1.8	5632.0	5632.0	-5147.4	-5498.5	-5203.0	-5577.0
16:10:40, Thursday, April 03, 2025	4.875	3701.5	3399.0	-	91.8	0.0	484.3	133.7	456.5	0.0	84.2	1.8	1.8	5632.0	5632.0	-5147.7	-5498.3	-5175.5	-5632.0
16:10:41, Thursday, April 03, 2025	6.125	3718.0	3382.5	-	91.0	0.0	484.2	134.0	429.0	55.0	84.1	1.8	1.7	5632.0	5632.0	-5147.8	-5498.0	-5203.0	-5577.0
16:10:42, Thursday, April 03, 2025	7.375	3718.0	3454.0	-	92.9	0.0	484.0	134.5	489.5	16.5	84.1	1.8	1.8	5632.0	5632.0	-5148.0	-5497.5	-5142.5	-5615.5
16:10:43, Thursday, April 03, 2025	8.640	3729.0	3399.0	-	91.2	0.0	484.2	134.0	500.5	27.5	84.6	1.8	1.8	5632.0	5632.0	-5147.8	-5498.0	-5131.5	-5604.5
16:10:45, Thursday, April 03, 2025	9.875	3756.5	3399.0	-	90.5	0.0	484.4	134.9	467.5	82.5	84.4	1.8	1.7	5632.0	5632.0	-5147.6	-5497.1	-5164.5	-5549.5
16:10:46, Thursday, April 03, 2025	11.140	3734.5	3377.0	-	90.4	0.0	484.6	134.1	434.5	126.5	84.7	1.8	1.8	5632.0	5632.0	-5147.4	-5497.9	-5197.5	-5505.5
16:10:47, Thursday, April 03, 2025	12.375	3707.0	3399.0	-	91.7	0.0	484.6	132.7	429.0	126.5	84.4	1.8	1.8	5632.0	5632.0	-5147.4	-5499.3	-5203.0	-5505.5
16:10:48, Thursday, April 03, 2025	13.625	3712.5	3393.5	-	91.4	0.0	484.7	134.0	533.5	110.0	84.5	1.8	1.8	5632.0	5632.0	-5147.3	-5498.0	-5098.5	-5522.0
16:10:50, Thursday, April 03, 2025	15.000	3723.5	3388.0	-	91.0	0.0	484.5	134.6	407.0	187.0	84.3	1.8	1.8	5632.0	5632.0	-5147.5	-5497.4	-5225.0	-5445.0
16:10:51, Thursday, April 03, 2025	16.281	3718.0	3388.0	-	91.1	0.0	485.0	133.9	286.0	137.5	84.6	1.8	1.8	5632.0	5632.0	-5147.0	-5498.1	-5346.0	-5494.5
16:10:52, Thursday, April 03, 2025	17.531	3729.0	3393.5	-	91.0	0.0	484.7	134.2	467.5	5.5	84.4	1.8	1.8	5632.0	5632.0	-5147.3	-5497.8	-5164.5	-5626.5
16:10:54, Thursday, April 03, 2025	18.828	3712.5	3393.5	-	91.4	0.0	484.5	133.8	363.0	170.5	84.4	1.8	1.8	5632.0	5632.0	-5147.5	-5498.2	-5269.0	-5461.5
16:10:55, Thursday, April 03, 2025	20.062	3696.0	3393.5	-	91.8	0.0	484.7	134.5	566.5	198.0	84.2	1.8	1.8	5632.0	5632.0	-5147.3	-5497.5	-5065.5	-5434.0
16:10:56, Thursday, April 03, 2025	21.328	3723.5	3388.0	-	91.0	0.0	484.4	134.6	434.5	137.5	84.4	1.8	1.8	5632.0	5632.0	-5147.6	-5497.4	-5197.5	-5494.5
16:10:57, Thursday, April 03, 2025	22.625	3729.0	3393.5	-	91.0	0.0	484.4	133.6	418.0	55.0	84.3	1.8	1.8	5632.0	5632.0	-5147.6	-5498.4	-5214.0	-5577.0
16:10:59, Thursday, April 03, 2025	23.906	3712.5	3382.5	-	91.1	0.0	484.6	133.4	467.5	148.5	84.5	1.8	1.8	5632.0	5632.0	-5147.4	-5498.6	-5164.5	-5483.5
16:11:00, Thursday, April 03, 2025	25.218	3729.0	3393.5	-	91.0	0.0	484.7	133.7	467.5	82.5	84.7	1.8	1.8	5632.0	5632.0	-5147.3	-5498.3	-5164.5	-5549.5
16:11:01, Thursday, April 03, 2025	26.484	3696.0	3388.0	-	91.7	0.0	484.8	133.3	396.0	115.5	84.1	1.8	1.7	5632.0	5632.0	-5147.2	-5498.7	-5236.0	-5516.5
16:11:02, Thursday, April 03, 2025	27.765	3712.5	3404.5	-	91.7	0.0	484.5	134.1	478.5	16.5	84.3	1.8	1.8	5632.0	5632.0	-5147.5	-5497.9	-5153.5	-5615.5
16:11:04, Thursday, April 03, 2025	29.031	3723.5	3388.0	-	91.0	0.0	484.8	133.9	500.5	27.5	84.5	1.8	1.8	5632.0	5632.0	-5147.2	-5498.1	-5131.5	-5604.5
16:11:05, Thursday, April 03, 2025	30.296	3729.0	3382.5	-	90.7	0.0	484.6	133.9	429.0	126.5	84.4	1.8	1.7	5632.0	5632.0	-5147.4	-5498.1	-5203.0	-5505.5
