Software Version: 1.08.00
Camera Name: Beamage-3.0
Serial Number: 271193
Firmware: 1.70
Description: USB3.0 Beam Profiling Camera
ADC level: 12 bits 
Sampling Rate: 1 / 10 pulse(s)
Total Duration: 0:0:0:30 (DD:HH:MM:SS)
Video Trigger: Not activated
_______________________________________________________________
Date	 Elapsed time(sec)	 dSigma X(um)	 dSigma Y (um)	 Effective Diameter(um)	 Ellipticity(%)	 Orientation(degrees)	 Centroid X(um)	 Centroid y(um)	 Peak X(um)	 Peak Y(um)	 Peak Saturation level(%)	 Peak to Average Ratio X	 Peak to Average Ratio Y	 X Baseline Position	 Y Baseline Position	 Delta Centroid X	 Delta Centroid Y	 Delta Peak X	 Delta Peak Y	  
 16:18:54, Thursday, April 03, 2025	1.297	4207.5	3850.0	-	91.5	0.0	133.6	-107.5	187.0	-104.5	85.3	1.8	1.8	5632.0	5632.0	-5498.4	-5739.5	-5445.0	-5736.5
16:18:55, Thursday, April 03, 2025	2.594	4207.5	3855.5	-	91.6	0.0	132.9	-107.5	-38.5	-137.5	85.5	1.8	1.8	5632.0	5632.0	-5499.1	-5739.5	-5670.5	-5769.5
16:18:57, Thursday, April 03, 2025	3.875	4196.5	3844.5	-	91.6	0.0	133.0	-106.8	253.0	-66.0	85.2	1.8	1.8	5632.0	5632.0	-5499.0	-5738.8	-5379.0	-5698.0
16:18:58, Thursday, April 03, 2025	5.141	4268.0	3850.0	-	90.2	0.0	132.9	-106.4	22.0	-187.0	85.3	1.8	1.8	5632.0	5632.0	-5499.1	-5738.4	-5610.0	-5819.0
16:18:59, Thursday, April 03, 2025	6.391	4207.5	3844.5	-	91.4	0.0	132.1	-107.3	82.5	-77.0	85.2	1.8	1.8	5632.0	5632.0	-5499.9	-5739.3	-5549.5	-5709.0
16:19:00, Thursday, April 03, 2025	7.688	4207.5	3844.5	-	91.4	0.0	132.6	-107.7	126.5	-60.5	85.1	1.8	1.8	5632.0	5632.0	-5499.4	-5739.7	-5505.5	-5692.5
16:19:02, Thursday, April 03, 2025	8.953	4268.0	3828.0	-	89.7	0.0	133.2	-106.9	154.0	-49.5	85.4	1.8	1.8	5632.0	5632.0	-5498.8	-5738.9	-5478.0	-5681.5
16:19:03, Thursday, April 03, 2025	10.250	4207.5	3833.5	-	91.1	0.0	131.1	-107.1	121.0	-132.0	85.0	1.8	1.8	5632.0	5632.0	-5500.9	-5739.1	-5511.0	-5764.0
16:19:04, Thursday, April 03, 2025	11.500	4268.0	3839.0	-	89.9	0.0	133.4	-107.7	38.5	-165.0	85.2	1.8	1.8	5632.0	5632.0	-5498.6	-5739.7	-5593.5	-5797.0
16:19:05, Thursday, April 03, 2025	12.766	4268.0	3850.0	-	90.2	0.0	133.3	-107.6	137.5	-49.5	84.9	1.8	1.8	5632.0	5632.0	-5498.7	-5739.6	-5494.5	-5681.5
16:19:07, Thursday, April 03, 2025	14.063	4268.0	3855.5	-	90.3	0.0	133.1	-107.1	187.0	-104.5	85.3	1.9	1.8	5632.0	5632.0	-5498.9	-5739.1	-5445.0	-5736.5
16:19:08, Thursday, April 03, 2025	15.360	4273.5	3850.0	-	90.1	0.0	133.1	-108.4	187.0	-170.5	85.1	1.8	1.8	5632.0	5632.0	-5498.9	-5740.4	-5445.0	-5802.5
16:19:09, Thursday, April 03, 2025	16.641	4268.0	3844.5	-	90.1	0.0	133.8	-107.8	-27.5	-132.0	84.9	1.8	1.8	5632.0	5632.0	-5498.2	-5739.8	-5659.5	-5764.0
16:19:11, Thursday, April 03, 2025	17.906	4213.0	3855.5	-	91.5	0.0	132.8	-107.8	104.5	-137.5	85.6	1.8	1.8	5632.0	5632.0	-5499.2	-5739.8	-5527.5	-5769.5
16:19:12, Thursday, April 03, 2025	19.172	4279.0	3839.0	-	89.7	0.0	134.1	-107.4	27.5	-319.0	85.1	1.8	1.8	5632.0	5632.0	-5497.9	-5739.4	-5604.5	-5951.0
16:19:13, Thursday, April 03, 2025	20.469	4273.5	3844.5	-	90.0	0.0	132.0	-107.9	104.5	-203.5	85.0	1.8	1.8	5632.0	5632.0	-5500.0	-5739.9	-5527.5	-5835.5
16:19:14, Thursday, April 03, 2025	21.719	4202.0	3844.5	-	91.5	0.0	132.4	-106.2	-22.0	11.0	85.3	1.8	1.8	5632.0	5632.0	-5499.6	-5738.2	-5654.0	-5621.0
16:19:16, Thursday, April 03, 2025	23.031	4191.0	3817.0	-	91.1	0.0	131.8	-106.4	231.0	-154.0	85.0	1.8	1.8	5632.0	5632.0	-5500.2	-5738.4	-5401.0	-5786.0
16:19:17, Thursday, April 03, 2025	24.344	4273.5	3861.0	-	90.3	0.0	132.8	-108.4	-16.5	-121.0	85.5	1.8	1.8	5632.0	5632.0	-5499.2	-5740.4	-5648.5	-5753.0
16:19:18, Thursday, April 03, 2025	25.625	4268.0	3844.5	-	90.1	0.0	133.0	-107.2	-22.0	-132.0	85.2	1.8	1.8	5632.0	5632.0	-5499.0	-5739.2	-5654.0	-5764.0
16:19:20, Thursday, April 03, 2025	26.875	4196.5	3822.5	-	91.1	0.0	133.3	-107.0	203.5	-165.0	85.2	1.8	1.8	5632.0	5632.0	-5498.7	-5739.0	-5428.5	-5797.0
16:19:21, Thursday, April 03, 2025	28.125	4218.5	3850.0	-	91.3	0.0	132.4	-106.3	77.0	-297.0	85.4	1.8	1.8	5632.0	5632.0	-5499.6	-5738.3	-5555.0	-5929.0
16:19:22, Thursday, April 03, 2025	29.375	4268.0	3844.5	-	90.1	0.0	133.1	-110.0	-27.5	-137.5	85.0	1.8	1.8	5632.0	5632.0	-5498.9	-5742.0	-5659.5	-5769.5
