Camera Name: Beamage-3.0
Serial Number: 271193
Firmware: 1.70
Description: USB3.0 Beam Profiling Camera
ADC level: 12 bits 
Sampling Rate: 1 / 1 pulse(s)
Total Duration: 0:0:0:30 (DD:HH:MM:SS)
_______________________________________________________________
Date	 Elapsed time(sec)	 dSigma X(um)	 dSigma Y (um)	 Effective Diameter(um)	 Ellipticity(%)	 Orientation(degrees)	 Centroid X(um)	 Centroid y(um)	 Peak X(um)	 Peak Y(um)	 Peak Saturation level(%)	 Peak to Average Ratio X	 Peak to Average Ratio Y	 X Baseline Position	 Y Baseline Position	 Delta Centroid X	 Delta Centroid Y	 Delta Peak X	 Delta Peak Y	  
 15:32:13, Wednesday, March 26, 2025	0.391	1111.0	1017.5	-	91.6	0.0	-465.4	844.0	-451.0	841.5	83.0	1.7	1.7	0.0	0.0	-465.4	844.0	-451.0	841.5
15:32:14, Wednesday, March 26, 2025	1.157	1111.0	1017.5	-	91.6	0.0	-465.5	843.9	-418.0	869.0	83.0	1.7	1.7	0.0	0.0	-465.5	843.9	-418.0	869.0
15:32:15, Wednesday, March 26, 2025	1.938	1111.0	1012.0	-	91.1	0.0	-465.4	843.8	-445.5	847.0	83.1	1.7	1.7	0.0	0.0	-465.4	843.8	-445.5	847.0
15:32:15, Wednesday, March 26, 2025	2.782	1111.0	1017.5	-	91.6	0.0	-465.4	843.8	-451.0	852.5	82.9	1.7	1.7	0.0	0.0	-465.4	843.8	-451.0	852.5
15:32:16, Wednesday, March 26, 2025	3.579	1111.0	1012.0	-	91.1	0.0	-465.5	843.9	-456.5	852.5	83.1	1.7	1.7	0.0	0.0	-465.5	843.9	-456.5	852.5
15:32:17, Wednesday, March 26, 2025	4.407	1111.0	1012.0	-	91.1	0.0	-465.3	843.9	-423.5	858.0	83.1	1.7	1.7	0.0	0.0	-465.3	843.9	-423.5	858.0
15:32:18, Wednesday, March 26, 2025	5.157	1111.0	1017.5	-	91.6	0.0	-465.4	844.0	-445.5	852.5	82.9	1.7	1.7	0.0	0.0	-465.4	844.0	-445.5	852.5
15:32:19, Wednesday, March 26, 2025	5.891	1111.0	1017.5	-	91.6	0.0	-465.4	844.0	-418.0	863.5	83.0	1.7	1.7	0.0	0.0	-465.4	844.0	-418.0	863.5
15:32:19, Wednesday, March 26, 2025	6.672	1111.0	1017.5	-	91.6	0.0	-465.5	843.7	-456.5	841.5	83.1	1.7	1.7	0.0	0.0	-465.5	843.7	-456.5	841.5
15:32:20, Wednesday, March 26, 2025	7.391	1111.0	1012.0	-	91.1	0.0	-465.5	844.1	-418.0	852.5	83.1	1.7	1.7	0.0	0.0	-465.5	844.1	-418.0	852.5
15:32:21, Wednesday, March 26, 2025	8.172	1111.0	1012.0	-	91.1	0.0	-465.6	843.9	-451.0	847.0	83.0	1.7	1.7	0.0	0.0	-465.6	843.9	-451.0	847.0
15:32:22, Wednesday, March 26, 2025	8.891	1111.0	1017.5	-	91.6	0.0	-465.6	843.9	-445.5	841.5	82.8	1.7	1.7	0.0	0.0	-465.6	843.9	-445.5	841.5
15:32:22, Wednesday, March 26, 2025	9.579	1111.0	1012.0	-	91.1	0.0	-465.5	844.0	-445.5	852.5	82.8	1.7	1.7	0.0	0.0	-465.5	844.0	-445.5	852.5
15:32:23, Wednesday, March 26, 2025	10.344	1111.0	1017.5	-	91.6	0.0	-465.5	843.9	-462.0	841.5	82.8	1.7	1.7	0.0	0.0	-465.5	843.9	-462.0	841.5
15:32:24, Wednesday, March 26, 2025	11.110	1111.0	1012.0	-	91.1	0.0	-465.5	843.8	-456.5	841.5	83.1	1.7	1.7	0.0	0.0	-465.5	843.8	-456.5	841.5
15:32:24, Wednesday, March 26, 2025	11.860	1111.0	1017.5	-	91.6	0.0	-465.5	843.9	-467.5	847.0	83.0	1.7	1.7	0.0	0.0	-465.5	843.9	-467.5	847.0
