Camera Name: Beamage-3.0
Serial Number: 271193
Firmware: 1.70
Description: USB3.0 Beam Profiling Camera
ADC level: 12 bits 
Sampling Rate: 1 / 1 pulse(s)
Total Duration: 0:0:0:30 (DD:HH:MM:SS)
_______________________________________________________________
Date	 Elapsed time(sec)	 dSigma X(um)	 dSigma Y (um)	 Effective Diameter(um)	 Ellipticity(%)	 Orientation(degrees)	 Centroid X(um)	 Centroid y(um)	 Peak X(um)	 Peak Y(um)	 Peak Saturation level(%)	 Peak to Average Ratio X	 Peak to Average Ratio Y	 X Baseline Position	 Y Baseline Position	 Delta Centroid X	 Delta Centroid Y	 Delta Peak X	 Delta Peak Y	  
 15:56:45, Wednesday, March 26, 2025	0.328	407.0	379.5	-	93.2	0.0	-2.3	965.1	-11.0	973.5	85.0	1.7	1.7	0.0	0.0	-2.3	965.1	-11.0	973.5
15:56:46, Wednesday, March 26, 2025	1.172	407.0	379.5	-	93.2	0.0	-2.5	965.1	-11.0	973.5	84.9	1.7	1.7	0.0	0.0	-2.5	965.1	-11.0	973.5
15:56:47, Wednesday, March 26, 2025	2.000	407.0	379.5	-	93.2	0.0	-2.5	965.3	-5.5	957.0	85.0	1.7	1.7	0.0	0.0	-2.5	965.3	-5.5	957.0
15:56:47, Wednesday, March 26, 2025	2.750	407.0	379.5	-	93.2	0.0	-2.4	965.2	-11.0	973.5	85.2	1.7	1.7	0.0	0.0	-2.4	965.2	-11.0	973.5
15:56:48, Wednesday, March 26, 2025	3.407	407.0	379.5	-	93.2	0.0	-2.5	965.3	-11.0	973.5	85.3	1.7	1.7	0.0	0.0	-2.5	965.3	-11.0	973.5
15:56:49, Wednesday, March 26, 2025	4.188	407.0	379.5	-	93.2	0.0	-2.5	965.2	-11.0	973.5	84.9	1.7	1.7	0.0	0.0	-2.5	965.2	-11.0	973.5
15:56:49, Wednesday, March 26, 2025	4.907	407.0	379.5	-	93.2	0.0	-2.6	965.1	-11.0	957.0	85.2	1.7	1.7	0.0	0.0	-2.6	965.1	-11.0	957.0
15:56:50, Wednesday, March 26, 2025	5.610	407.0	379.5	-	93.2	0.0	-2.6	965.2	5.5	968.0	85.5	1.7	1.7	0.0	0.0	-2.6	965.2	5.5	968.0
15:56:51, Wednesday, March 26, 2025	6.360	407.0	379.5	-	93.2	0.0	-2.6	965.2	-5.5	957.0	85.0	1.7	1.7	0.0	0.0	-2.6	965.2	-5.5	957.0
15:56:52, Wednesday, March 26, 2025	7.094	407.0	379.5	-	93.2	0.0	-2.5	965.3	-5.5	957.0	85.3	1.7	1.7	0.0	0.0	-2.5	965.3	-5.5	957.0
15:56:52, Wednesday, March 26, 2025	7.813	407.0	379.5	-	93.2	0.0	-2.7	965.2	-11.0	973.5	85.2	1.7	1.7	0.0	0.0	-2.7	965.2	-11.0	973.5
15:56:53, Wednesday, March 26, 2025	8.610	407.0	379.5	-	93.2	0.0	-2.6	965.2	-11.0	973.5	85.2	1.7	1.7	0.0	0.0	-2.6	965.2	-11.0	973.5
15:56:54, Wednesday, March 26, 2025	9.328	407.0	379.5	-	93.2	0.0	-2.6	965.3	-11.0	973.5	85.3	1.7	1.7	0.0	0.0	-2.6	965.3	-11.0	973.5
15:56:55, Wednesday, March 26, 2025	10.032	407.0	379.5	-	93.2	0.0	-2.6	965.3	-5.5	957.0	85.4	1.7	1.7	0.0	0.0	-2.6	965.3	-5.5	957.0
15:56:55, Wednesday, March 26, 2025	10.797	407.0	379.5	-	93.2	0.0	-2.6	965.1	5.5	968.0	85.2	1.7	1.7	0.0	0.0	-2.6	965.1	5.5	968.0
15:56:56, Wednesday, March 26, 2025	11.500	407.0	379.5	-	93.2	0.0	-2.4	965.2	-11.0	973.5	85.0	1.7	1.7	0.0	0.0	-2.4	965.2	-11.0	973.5
