#x-axis,2
#second,Volt
-3.744800000000e-001, 3.15148e-001
-3.742240000000e-001, 3.17158e-001
-3.739680000000e-001, 3.17158e-001
-3.737120000000e-001, 3.19168e-001
-3.734560000000e-001, 3.19168e-001
-3.732000000000e-001, 3.17158e-001
-3.729440000000e-001, 3.19168e-001
-3.726880000000e-001, 3.19168e-001
-3.724320000000e-001, 3.19168e-001
-3.721760000000e-001, 3.17158e-001
-3.719200000000e-001, 3.19168e-001
-3.716640000000e-001, 3.21178e-001
-3.714080000000e-001, 3.17158e-001
-3.711520000000e-001, 3.19168e-001
-3.708960000000e-001, 3.19168e-001
-3.706400000000e-001, 3.19168e-001
-3.703840000000e-001, 3.19168e-001
-3.701280000000e-001, 3.17158e-001
-3.698720000000e-001, 3.19168e-001
-3.696160000000e-001, 3.17158e-001
-3.693600000000e-001, 3.19168e-001
-3.691040000000e-001, 3.19168e-001
-3.688480000000e-001, 3.19168e-001
-3.685920000000e-001, 3.19168e-001
-3.683360000000e-001, 3.17158e-001
-3.680800000000e-001, 3.19168e-001
-3.678240000000e-001, 3.19168e-001
-3.675680000000e-001, 3.19168e-001
-3.673120000000e-001, 3.19168e-001
-3.670560000000e-001, 3.19168e-001
-3.668000000000e-001, 3.19168e-001
-3.665440000000e-001, 3.19168e-001
-3.662880000000e-001, 3.19168e-001
-3.660320000000e-001, 3.19168e-001
-3.657760000000e-001, 3.19168e-001
-3.655200000000e-001, 3.17158e-001
-3.652640000000e-001, 3.17158e-001
-3.650080000000e-001, 3.19168e-001
-3.647520000000e-001, 3.17158e-001
-3.644960000000e-001, 3.17158e-001
-3.642400000000e-001, 3.19168e-001
-3.639840000000e-001, 3.19168e-001
-3.637280000000e-001, 3.19168e-001
-3.634720000000e-001, 3.19168e-001
-3.632160000000e-001, 3.19168e-001
-3.629600000000e-001, 3.19168e-001
-3.627040000000e-001, 3.21178e-001
-3.624480000000e-001, 3.19168e-001
-3.621920000000e-001, 3.17158e-001
-3.619360000000e-001, 3.21178e-001
-3.616800000000e-001, 3.21178e-001
-3.614240000000e-001, 3.17158e-001
-3.611680000000e-001, 3.17158e-001
-3.609120000000e-001, 3.19168e-001
-3.606560000000e-001, 3.17158e-001
-3.604000000000e-001, 3.19168e-001
-3.601440000000e-001, 3.17158e-001
-3.598880000000e-001, 3.15148e-001
-3.596320000000e-001, 3.13138e-001
-3.593760000000e-001, 3.07107e-001
-3.591200000000e-001, 2.99067e-001
-3.588640000000e-001, 3.01077e-001
-3.586080000000e-001, 3.11128e-001
-3.583520000000e-001, 3.15148e-001
-3.580960000000e-001, 3.17158e-001
-3.578400000000e-001, 3.15148e-001
-3.575840000000e-001, 3.17158e-001
-3.573280000000e-001, 3.19168e-001
-3.570720000000e-001, 3.17158e-001
-3.568160000000e-001, 3.17158e-001
-3.565600000000e-001, 3.19168e-001
-3.563040000000e-001, 3.19168e-001
-3.560480000000e-001, 3.17158e-001
-3.557920000000e-001, 3.15148e-001
-3.555360000000e-001, 3.17158e-001
-3.552800000000e-001, 3.15148e-001
-3.550240000000e-001, 3.13138e-001
-3.547680000000e-001, 3.13138e-001
-3.545120000000e-001, 3.09117e-001
-3.542560000000e-001, 3.05097e-001
-3.540000000000e-001, 2.97057e-001
-3.537440000000e-001, 2.80977e-001
-3.534880000000e-001, 2.38766e-001
-3.532320000000e-001, 1.20173e-001
-3.529760000000e-001, 1.02082e-001
-3.527200000000e-001, 2.28715e-001
-3.524640000000e-001, 2.78967e-001
-3.522080000000e-001, 2.97057e-001
-3.519520000000e-001, 3.07107e-001
-3.516960000000e-001, 3.09117e-001
-3.514400000000e-001, 3.13138e-001
-3.511840000000e-001, 3.15148e-001
-3.509280000000e-001, 3.17158e-001
-3.506720000000e-001, 3.17158e-001
-3.504160000000e-001, 3.19168e-001
-3.501600000000e-001, 3.17158e-001
-3.499040000000e-001, 3.17158e-001
-3.496480000000e-001, 3.19168e-001
-3.493920000000e-001, 3.19168e-001
-3.491360000000e-001, 3.17158e-001
-3.488800000000e-001, 3.19168e-001
-3.486240000000e-001, 3.21178e-001
-3.483680000000e-001, 3.19168e-001
-3.481120000000e-001, 3.17158e-001
-3.478560000000e-001, 3.21178e-001
-3.476000000000e-001, 3.21178e-001
-3.473440000000e-001, 3.17158e-001
-3.470880000000e-001, 3.17158e-001
-3.468320000000e-001, 3.19168e-001
-3.465760000000e-001, 3.19168e-001
-3.463200000000e-001, 3.17158e-001
-3.460640000000e-001, 3.21178e-001
-3.458080000000e-001, 3.21178e-001
-3.455520000000e-001, 3.17158e-001
-3.452960000000e-001, 3.19168e-001
-3.450400000000e-001, 3.19168e-001
-3.447840000000e-001, 3.19168e-001
-3.445280000000e-001, 3.19168e-001
-3.442720000000e-001, 3.19168e-001
-3.440160000000e-001, 3.19168e-001
-3.437600000000e-001, 3.17158e-001
-3.435040000000e-001, 3.19168e-001
-3.432480000000e-001, 3.17158e-001
-3.429920000000e-001, 3.21178e-001
-3.427360000000e-001, 3.19168e-001
-3.424800000000e-001, 3.19168e-001
-3.422240000000e-001, 3.17158e-001
-3.419680000000e-001, 3.19168e-001
-3.417120000000e-001, 3.21178e-001
-3.414560000000e-001, 3.17158e-001
-3.412000000000e-001, 3.17158e-001
-3.409440000000e-001, 3.19168e-001
-3.406880000000e-001, 3.19168e-001
-3.404320000000e-001, 3.19168e-001
-3.401760000000e-001, 3.21178e-001
-3.399200000000e-001, 3.19168e-001
-3.396640000000e-001, 3.17158e-001
-3.394080000000e-001, 3.19168e-001
-3.391520000000e-001, 3.19168e-001
-3.388960000000e-001, 3.21178e-001
-3.386400000000e-001, 3.19168e-001
-3.383840000000e-001, 3.19168e-001
-3.381280000000e-001, 3.19168e-001
-3.378720000000e-001, 3.21178e-001
-3.376160000000e-001, 3.19168e-001
-3.373600000000e-001, 3.17158e-001
-3.371040000000e-001, 3.19168e-001
-3.368480000000e-001, 3.21178e-001
-3.365920000000e-001, 3.19168e-001
-3.363360000000e-001, 3.19168e-001
-3.360800000000e-001, 3.19168e-001
-3.358240000000e-001, 3.17158e-001
-3.355680000000e-001, 3.17158e-001
-3.353120000000e-001, 3.19168e-001
-3.350560000000e-001, 3.17158e-001
-3.348000000000e-001, 3.17158e-001
-3.345440000000e-001, 3.17158e-001
-3.342880000000e-001, 3.21178e-001
-3.340320000000e-001, 3.15148e-001
-3.337760000000e-001, 3.15148e-001
-3.335200000000e-001, 3.13138e-001
-3.332640000000e-001, 3.09117e-001
-3.330080000000e-001, 3.13138e-001
-3.327520000000e-001, 3.19168e-001
-3.324960000000e-001, 3.15148e-001
-3.322400000000e-001, 3.15148e-001
-3.319840000000e-001, 3.15148e-001
-3.317280000000e-001, 3.15148e-001
-3.314720000000e-001, 3.13138e-001
-3.312160000000e-001, 3.15148e-001
-3.309600000000e-001, 3.13138e-001
-3.307040000000e-001, 3.13138e-001
-3.304480000000e-001, 3.13138e-001
-3.301920000000e-001, 3.11128e-001
-3.299360000000e-001, 3.13138e-001
-3.296800000000e-001, 3.07107e-001
-3.294240000000e-001, 3.07107e-001
-3.291680000000e-001, 3.05097e-001
-3.289120000000e-001, 3.03087e-001
-3.286560000000e-001, 3.01077e-001
-3.284000000000e-001, 2.97057e-001
-3.281440000000e-001, 2.95047e-001
-3.278880000000e-001, 2.91027e-001
-3.276320000000e-001, 2.89017e-001
-3.273760000000e-001, 2.89017e-001
-3.271200000000e-001, 2.87007e-001
-3.268640000000e-001, 2.87007e-001
-3.266080000000e-001, 2.91027e-001
-3.263520000000e-001, 2.87007e-001
-3.260960000000e-001, 2.89017e-001
-3.258400000000e-001, 2.91027e-001
-3.255840000000e-001, 2.89017e-001
-3.253280000000e-001, 2.91027e-001
-3.250720000000e-001, 2.91027e-001
-3.248160000000e-001, 2.93037e-001
-3.245600000000e-001, 2.93037e-001
-3.243040000000e-001, 2.93037e-001
-3.240480000000e-001, 2.95047e-001
-3.237920000000e-001, 2.99067e-001
-3.235360000000e-001, 2.97057e-001
-3.232800000000e-001, 2.97057e-001
-3.230240000000e-001, 2.99067e-001
-3.227680000000e-001, 2.99067e-001
-3.225120000000e-001, 2.99067e-001
-3.222560000000e-001, 3.01077e-001
-3.220000000000e-001, 3.01077e-001
-3.217440000000e-001, 3.01077e-001
-3.214880000000e-001, 2.99067e-001
-3.212320000000e-001, 3.03087e-001
-3.209760000000e-001, 3.01077e-001
-3.207200000000e-001, 3.03087e-001
-3.204640000000e-001, 3.03087e-001
-3.202080000000e-001, 3.03087e-001
-3.199520000000e-001, 3.03087e-001
-3.196960000000e-001, 3.01077e-001
-3.194400000000e-001, 3.03087e-001
-3.191840000000e-001, 3.01077e-001
-3.189280000000e-001, 3.05097e-001
-3.186720000000e-001, 3.03087e-001
-3.184160000000e-001, 3.05097e-001
-3.181600000000e-001, 3.05097e-001
-3.179040000000e-001, 3.05097e-001
-3.176480000000e-001, 3.05097e-001
-3.173920000000e-001, 3.07107e-001
-3.171360000000e-001, 3.07107e-001
-3.168800000000e-001, 3.07107e-001
-3.166240000000e-001, 3.09117e-001
-3.163680000000e-001, 3.07107e-001
-3.161120000000e-001, 3.07107e-001
-3.158560000000e-001, 3.07107e-001
-3.156000000000e-001, 3.09117e-001
-3.153440000000e-001, 3.05097e-001
-3.150880000000e-001, 3.09117e-001
-3.148320000000e-001, 3.07107e-001
-3.145760000000e-001, 3.07107e-001
-3.143200000000e-001, 3.07107e-001
-3.140640000000e-001, 3.07107e-001
-3.138080000000e-001, 3.09117e-001
-3.135520000000e-001, 3.09117e-001
-3.132960000000e-001, 3.09117e-001
-3.130400000000e-001, 3.07107e-001
-3.127840000000e-001, 3.09117e-001
-3.125280000000e-001, 3.09117e-001
-3.122720000000e-001, 3.09117e-001
-3.120160000000e-001, 3.09117e-001
-3.117600000000e-001, 3.09117e-001
-3.115040000000e-001, 3.09117e-001
-3.112480000000e-001, 3.09117e-001
-3.109920000000e-001, 3.11128e-001
-3.107360000000e-001, 3.07107e-001
-3.104800000000e-001, 3.09117e-001
-3.102240000000e-001, 3.07107e-001
-3.099680000000e-001, 3.09117e-001
-3.097120000000e-001, 3.09117e-001
-3.094560000000e-001, 3.09117e-001
-3.092000000000e-001, 3.11128e-001
-3.089440000000e-001, 3.11128e-001
-3.086880000000e-001, 3.09117e-001
-3.084320000000e-001, 3.09117e-001
-3.081760000000e-001, 3.09117e-001
-3.079200000000e-001, 3.09117e-001
-3.076640000000e-001, 3.11128e-001
-3.074080000000e-001, 3.09117e-001
-3.071520000000e-001, 3.07107e-001
-3.068960000000e-001, 3.07107e-001
-3.066400000000e-001, 3.07107e-001
-3.063840000000e-001, 3.07107e-001
-3.061280000000e-001, 3.07107e-001
-3.058720000000e-001, 3.07107e-001
-3.056160000000e-001, 3.05097e-001
-3.053600000000e-001, 3.03087e-001
-3.051040000000e-001, 3.03087e-001
-3.048480000000e-001, 3.01077e-001
-3.045920000000e-001, 3.01077e-001
-3.043360000000e-001, 2.97057e-001
-3.040800000000e-001, 2.99067e-001
-3.038240000000e-001, 2.95047e-001
-3.035680000000e-001, 2.97057e-001
-3.033120000000e-001, 2.93037e-001
-3.030560000000e-001, 2.91027e-001
-3.028000000000e-001, 2.91027e-001
-3.025440000000e-001, 2.87007e-001
-3.022880000000e-001, 2.89017e-001
-3.020320000000e-001, 2.87007e-001
-3.017760000000e-001, 2.87007e-001
-3.015200000000e-001, 2.87007e-001
-3.012640000000e-001, 2.87007e-001
-3.010080000000e-001, 2.87007e-001
-3.007520000000e-001, 2.89017e-001
-3.004960000000e-001, 2.89017e-001
-3.002400000000e-001, 2.89017e-001
-2.999840000000e-001, 2.91027e-001
-2.997280000000e-001, 2.95047e-001
-2.994720000000e-001, 2.95047e-001
-2.992160000000e-001, 2.97057e-001
-2.989600000000e-001, 2.97057e-001
-2.987040000000e-001, 2.99067e-001
-2.984480000000e-001, 3.01077e-001
-2.981920000000e-001, 3.03087e-001
-2.979360000000e-001, 3.05097e-001
-2.976800000000e-001, 3.03087e-001
-2.974240000000e-001, 3.05097e-001
-2.971680000000e-001, 3.05097e-001
-2.969120000000e-001, 3.07107e-001
-2.966560000000e-001, 3.09117e-001
-2.964000000000e-001, 3.07107e-001
-2.961440000000e-001, 3.09117e-001
-2.958880000000e-001, 3.11128e-001
-2.956320000000e-001, 3.11128e-001
-2.953760000000e-001, 3.11128e-001
-2.951200000000e-001, 3.13138e-001
-2.948640000000e-001, 3.13138e-001
-2.946080000000e-001, 3.15148e-001
-2.943520000000e-001, 3.15148e-001
-2.940960000000e-001, 3.11128e-001
-2.938400000000e-001, 3.13138e-001
-2.935840000000e-001, 3.15148e-001
-2.933280000000e-001, 3.15148e-001
-2.930720000000e-001, 3.15148e-001
-2.928160000000e-001, 3.15148e-001
-2.925600000000e-001, 3.15148e-001
-2.923040000000e-001, 3.15148e-001
-2.920480000000e-001, 3.17158e-001
-2.917920000000e-001, 3.13138e-001
-2.915360000000e-001, 3.17158e-001
-2.912800000000e-001, 3.15148e-001
-2.910240000000e-001, 3.17158e-001
-2.907680000000e-001, 3.15148e-001
-2.905120000000e-001, 3.15148e-001
-2.902560000000e-001, 3.15148e-001
-2.900000000000e-001, 3.17158e-001
-2.897440000000e-001, 3.13138e-001
-2.894880000000e-001, 3.13138e-001
-2.892320000000e-001, 3.13138e-001
-2.889760000000e-001, 3.17158e-001
-2.887200000000e-001, 3.13138e-001
-2.884640000000e-001, 3.11128e-001
-2.882080000000e-001, 3.11128e-001
-2.879520000000e-001, 3.07107e-001
-2.876960000000e-001, 3.11128e-001
-2.874400000000e-001, 3.15148e-001
-2.871840000000e-001, 3.13138e-001
-2.869280000000e-001, 3.15148e-001
-2.866720000000e-001, 3.15148e-001
-2.864160000000e-001, 3.17158e-001
-2.861600000000e-001, 3.15148e-001
-2.859040000000e-001, 3.17158e-001
-2.856480000000e-001, 3.15148e-001
-2.853920000000e-001, 3.17158e-001
-2.851360000000e-001, 3.19168e-001
-2.848800000000e-001, 3.17158e-001
-2.846240000000e-001, 3.19168e-001
-2.843680000000e-001, 3.19168e-001
-2.841120000000e-001, 3.17158e-001
-2.838560000000e-001, 3.17158e-001
-2.836000000000e-001, 3.17158e-001
-2.833440000000e-001, 3.17158e-001
-2.830880000000e-001, 3.19168e-001
-2.828320000000e-001, 3.19168e-001
-2.825760000000e-001, 3.17158e-001
-2.823200000000e-001, 3.17158e-001
-2.820640000000e-001, 3.17158e-001
-2.818080000000e-001, 3.21178e-001
-2.815520000000e-001, 3.19168e-001
-2.812960000000e-001, 3.17158e-001
-2.810400000000e-001, 3.17158e-001
-2.807840000000e-001, 3.19168e-001
-2.805280000000e-001, 3.21178e-001
-2.802720000000e-001, 3.17158e-001
-2.800160000000e-001, 3.19168e-001
-2.797600000000e-001, 3.17158e-001
-2.795040000000e-001, 3.17158e-001
-2.792480000000e-001, 3.19168e-001
-2.789920000000e-001, 3.17158e-001
-2.787360000000e-001, 3.17158e-001
-2.784800000000e-001, 3.19168e-001
-2.782240000000e-001, 3.19168e-001
-2.779680000000e-001, 3.19168e-001
-2.777120000000e-001, 3.19168e-001
-2.774560000000e-001, 3.19168e-001
-2.772000000000e-001, 3.19168e-001
-2.769440000000e-001, 3.19168e-001
-2.766880000000e-001, 3.15148e-001
-2.764320000000e-001, 3.19168e-001
-2.761760000000e-001, 3.19168e-001
-2.759200000000e-001, 3.19168e-001
-2.756640000000e-001, 3.19168e-001
-2.754080000000e-001, 3.19168e-001
-2.751520000000e-001, 3.19168e-001
-2.748960000000e-001, 3.19168e-001
-2.746400000000e-001, 3.19168e-001
-2.743840000000e-001, 3.21178e-001
-2.741280000000e-001, 3.19168e-001
-2.738720000000e-001, 3.17158e-001
-2.736160000000e-001, 3.21178e-001
-2.733600000000e-001, 3.19168e-001
-2.731040000000e-001, 3.19168e-001
-2.728480000000e-001, 3.19168e-001
-2.725920000000e-001, 3.21178e-001
-2.723360000000e-001, 3.19168e-001
-2.720800000000e-001, 3.19168e-001
-2.718240000000e-001, 3.19168e-001
-2.715680000000e-001, 3.19168e-001
