Camera Name: Beamage-3.0
Serial Number: 271193
Firmware: 1.70
Description: USB3.0 Beam Profiling Camera
ADC level: 12 bits 
Sampling Rate: 1 / 1 pulse(s)
Total Duration: 0:0:0:30 (DD:HH:MM:SS)
_______________________________________________________________
Date	 Elapsed time(sec)	 dSigma X(um)	 dSigma Y (um)	 Effective Diameter(um)	 Ellipticity(%)	 Orientation(degrees)	 Centroid X(um)	 Centroid y(um)	 Peak X(um)	 Peak Y(um)	 Peak Saturation level(%)	 Peak to Average Ratio X	 Peak to Average Ratio Y	 X Baseline Position	 Y Baseline Position	 Delta Centroid X	 Delta Centroid Y	 Delta Peak X	 Delta Peak Y	  
 18:14:57, Wednesday, March 19, 2025	0.047	1193.5	1182.5	-	99.1	0.0	-943.8	30.1	-957.0	11.0	82.7	1.7	1.7	0.0	0.0	-943.8	30.1	-957.0	11.0
18:14:58, Wednesday, March 19, 2025	0.766	1193.5	1182.5	-	99.1	0.0	-939.4	39.3	-946.0	11.0	82.9	1.7	1.7	0.0	0.0	-939.4	39.3	-946.0	11.0
18:14:58, Wednesday, March 19, 2025	1.438	1193.5	1182.5	-	99.1	0.0	-939.4	40.2	-940.5	16.5	82.6	1.7	1.7	0.0	0.0	-939.4	40.2	-940.5	16.5
18:14:59, Wednesday, March 19, 2025	2.063	1193.5	1182.5	-	99.1	0.0	-939.2	36.9	-940.5	27.5	82.6	1.7	1.7	0.0	0.0	-939.2	36.9	-940.5	27.5
18:15:00, Wednesday, March 19, 2025	2.641	1199.0	1182.5	-	98.6	0.0	-938.7	38.8	-940.5	27.5	82.5	1.7	1.7	0.0	0.0	-938.7	38.8	-940.5	27.5
18:15:00, Wednesday, March 19, 2025	3.313	1199.0	1188.0	-	99.1	0.0	-936.4	37.1	-946.0	11.0	82.8	1.7	1.7	0.0	0.0	-936.4	37.1	-946.0	11.0
18:15:01, Wednesday, March 19, 2025	3.922	1193.5	1182.5	-	99.1	0.0	-937.4	35.3	-951.5	11.0	82.7	1.7	1.7	0.0	0.0	-937.4	35.3	-951.5	11.0
18:15:01, Wednesday, March 19, 2025	4.516	1199.0	1177.0	-	98.2	0.0	-938.2	38.6	-957.0	16.5	82.8	1.7	1.7	0.0	0.0	-938.2	38.6	-957.0	16.5
18:15:02, Wednesday, March 19, 2025	5.157	1193.5	1182.5	-	99.1	0.0	-940.5	37.6	-951.5	11.0	82.8	1.7	1.7	0.0	0.0	-940.5	37.6	-951.5	11.0
18:15:03, Wednesday, March 19, 2025	5.719	1193.5	1182.5	-	99.1	0.0	-940.3	37.0	-957.0	16.5	82.7	1.7	1.7	0.0	0.0	-940.3	37.0	-957.0	16.5
18:15:03, Wednesday, March 19, 2025	6.344	1199.0	1182.5	-	98.6	0.0	-937.9	35.4	-957.0	16.5	82.3	1.7	1.7	0.0	0.0	-937.9	35.4	-957.0	16.5
18:15:04, Wednesday, March 19, 2025	6.969	1199.0	1182.5	-	98.6	0.0	-939.5	39.1	-946.0	11.0	82.8	1.7	1.7	0.0	0.0	-939.5	39.1	-946.0	11.0
18:15:04, Wednesday, March 19, 2025	7.532	1193.5	1182.5	-	99.1	0.0	-933.0	36.8	-940.5	27.5	82.6	1.7	1.7	0.0	0.0	-933.0	36.8	-940.5	27.5
18:15:05, Wednesday, March 19, 2025	8.125	1193.5	1182.5	-	99.1	0.0	-938.6	31.8	-946.0	11.0	82.4	1.7	1.7	0.0	0.0	-938.6	31.8	-946.0	11.0
18:15:06, Wednesday, March 19, 2025	8.704	1188.0	1182.5	-	99.5	0.0	-935.5	36.7	-940.5	27.5	82.9	1.7	1.7	0.0	0.0	-935.5	36.7	-940.5	27.5
18:15:06, Wednesday, March 19, 2025	9.375	1199.0	1182.5	-	98.6	0.0	-942.6	35.5	-957.0	22.0	82.6	1.7	1.7	0.0	0.0	-942.6	35.5	-957.0	22.0
18:15:07, Wednesday, March 19, 2025	9.938	1193.5	1182.5	-	99.1	0.0	-933.8	44.0	-957.0	22.0	82.8	1.7	1.7	0.0	0.0	-933.8	44.0	-957.0	22.0
18:15:07, Wednesday, March 19, 2025	10.516	1199.0	1182.5	-	98.6	0.0	-936.3	39.5	-946.0	11.0	82.6	1.7	1.7	0.0	0.0	-936.3	39.5	-946.0	11.0
18:15:08, Wednesday, March 19, 2025	11.157	1193.5	1188.0	-	99.5	0.0	-939.0	37.1	-946.0	11.0	82.8	1.7	1.7	0.0	0.0	-939.0	37.1	-946.0	11.0
18:15:09, Wednesday, March 19, 2025	11.719	1199.0	1188.0	-	99.1	0.0	-936.6	38.3	-951.5	27.5	82.3	1.7	1.7	0.0	0.0	-936.6	38.3	-951.5	27.5
18:15:09, Wednesday, March 19, 2025	12.297	1199.0	1182.5	-	98.6	0.0	-937.7	34.9	-940.5	22.0	82.6	1.7	1.7	0.0	0.0	-937.7	34.9	-940.5	22.0
18:15:10, Wednesday, March 19, 2025	12.875	1193.5	1182.5	-	99.1	0.0	-939.3	36.1	-957.0	16.5	82.4	1.7	1.7	0.0	0.0	-939.3	36.1	-957.0	16.5
18:15:10, Wednesday, March 19, 2025	13.532	1193.5	1182.5	-	99.1	0.0	-938.4	36.1	-940.5	16.5	82.6	1.7	1.7	0.0	0.0	-938.4	36.1	-940.5	16.5
18:15:11, Wednesday, March 19, 2025	14.079	1193.5	1182.5	-	99.1	0.0	-937.7	34.9	-946.0	11.0	82.7	1.7	1.7	0.0	0.0	-937.7	34.9	-946.0	11.0
18:15:12, Wednesday, March 19, 2025	14.657	1193.5	1182.5	-	99.1	0.0	-938.8	37.5	-957.0	22.0	82.3	1.7	1.7	0.0	0.0	-938.8	37.5	-957.0	22.0
18:15:12, Wednesday, March 19, 2025	15.329	1193.5	1182.5	-	99.1	0.0	-936.8	35.9	-940.5	16.5	82.6	1.7	1.7	0.0	0.0	-936.8	35.9	-940.5	16.5
18:15:13, Wednesday, March 19, 2025	15.922	1199.0	1182.5	-	98.6	0.0	-939.2	35.2	-951.5	11.0	81.6	1.7	1.7	0.0	0.0	-939.2	35.2	-951.5	11.0
18:15:13, Wednesday, March 19, 2025	16.516	1199.0	1182.5	-	98.6	0.0	-935.8	35.7	-957.0	16.5	82.3	1.7	1.7	0.0	0.0	-935.8	35.7	-957.0	16.5
18:15:14, Wednesday, March 19, 2025	17.110	1193.5	1188.0	-	99.5	0.0	-935.0	38.0	-957.0	16.5	82.1	1.7	1.7	0.0	0.0	-935.0	38.0	-957.0	16.5
18:15:15, Wednesday, March 19, 2025	17.704	1193.5	1182.5	-	99.1	0.0	-938.3	36.3	-957.0	22.0	82.6	1.7	1.7	0.0	0.0	-938.3	36.3	-957.0	22.0
18:15:15, Wednesday, March 19, 2025	18.282	1188.0	1188.0	-	100.0	0.0	-931.7	33.9	-940.5	27.5	83.1	1.7	1.7	0.0	0.0	-931.7	33.9	-940.5	27.5
18:15:16, Wednesday, March 19, 2025	18.829	1199.0	1182.5	-	98.6	0.0	-942.2	36.4	-940.5	22.0	82.4	1.7	1.7	0.0	0.0	-942.2	36.4	-940.5	22.0
18:15:16, Wednesday, March 19, 2025	19.500	1199.0	1182.5	-	98.6	0.0	-942.0	34.6	-946.0	11.0	82.4	1.7	1.7	0.0	0.0	-942.0	34.6	-946.0	11.0
18:15:17, Wednesday, March 19, 2025	20.079	1193.5	1182.5	-	99.1	0.0	-945.4	35.4	-957.0	11.0	82.8	1.7	1.7	0.0	0.0	-945.4	35.4	-957.0	11.0
18:15:18, Wednesday, March 19, 2025	20.672	1193.5	1182.5	-	99.1	0.0	-944.6	35.0	-957.0	11.0	82.3	1.7	1.7	0.0	0.0	-944.6	35.0	-957.0	11.0
18:15:18, Wednesday, March 19, 2025	21.250	1193.5	1188.0	-	99.5	0.0	-935.0	40.1	-957.0	16.5	82.3	1.7	1.7	0.0	0.0	-935.0	40.1	-957.0	16.5
18:15:19, Wednesday, March 19, 2025	21.844	1199.0	1182.5	-	98.6	0.0	-943.8	32.5	-957.0	11.0	82.3	1.7	1.7	0.0	0.0	-943.8	32.5	-957.0	11.0
18:15:19, Wednesday, March 19, 2025	22.422	1193.5	1188.0	-	99.5	0.0	-938.6	34.0	-957.0	22.0	82.4	1.7	1.7	0.0	0.0	-938.6	34.0	-957.0	22.0
18:15:20, Wednesday, March 19, 2025	23.000	1199.0	1188.0	-	99.1	0.0	-938.7	33.8	-957.0	22.0	82.4	1.7	1.7	0.0	0.0	-938.7	33.8	-957.0	22.0
18:15:21, Wednesday, March 19, 2025	23.625	1193.5	1182.5	-	99.1	0.0	-935.3	33.2	-940.5	27.5	82.9	1.7	1.7	0.0	0.0	-935.3	33.2	-940.5	27.5
18:15:21, Wednesday, March 19, 2025	24.235	1193.5	1182.5	-	99.1	0.0	-947.0	34.9	-957.0	11.0	82.8	1.7	1.7	0.0	0.0	-947.0	34.9	-957.0	11.0
18:15:22, Wednesday, March 19, 2025	24.813	1193.5	1182.5	-	99.1	0.0	-933.7	36.2	-940.5	27.5	82.5	1.7	1.7	0.0	0.0	-933.7	36.2	-940.5	27.5
18:15:22, Wednesday, March 19, 2025	25.422	1193.5	1182.5	-	99.1	0.0	-940.7	35.2	-940.5	22.0	82.3	1.7	1.7	0.0	0.0	-940.7	35.2	-940.5	22.0
18:15:23, Wednesday, March 19, 2025	26.016	1199.0	1188.0	-	99.1	0.0	-934.4	38.3	-957.0	16.5	82.5	1.7	1.7	0.0	0.0	-934.4	38.3	-957.0	16.5
18:15:23, Wednesday, March 19, 2025	26.594	1193.5	1188.0	-	99.5	0.0	-937.6	33.9	-940.5	22.0	82.6	1.7	1.7	0.0	0.0	-937.6	33.9	-940.5	22.0
18:15:24, Wednesday, March 19, 2025	27.172	1199.0	1182.5	-	98.6	0.0	-942.2	38.0	-951.5	11.0	82.7	1.7	1.7	0.0	0.0	-942.2	38.0	-951.5	11.0
