% Moku:Go Oscilloscope
% Channel A (Input 2), DC coupling, 1 x probe attenuation
% Channel B (Input 1), DC coupling, 1 x probe attenuation
% Time span 480.9 ms, time offset 3.629 ms, Normal acquisition mode, no averaging
% Edge trigger: Channel A, level 0.000 V, Auto mode, Rising edge, Auto sensitivity, noise reject off, HF reject off
% Output 1 (off) - Sine, 10.000 000 000 000 MHz, 1.000 0 Vpp, offset 0.000 0 V, phase 0.000 000 deg
% Output 2 (off) - Ramp, 50.000 000 000 kHz, 500.0 mVpp, offset 0.000 0 V, phase 0.000 000 deg, symmetry 90.00 %
% Acquired 2025-06-23 T 17:01:12 +0200
% Time (s), Channel A (Input 2) (V), Channel B (Input 1) (V)
6.473296000000e-02, 5.330972e+00, 3.334148e-01
6.520448000000e-02, 5.367611e+00, 3.334148e-01
6.567600000000e-02, 5.404250e+00, 3.334148e-01
6.614752000000e-02, 5.434783e+00, 3.334148e-01
6.661904000000e-02, 5.483635e+00, 3.334148e-01
6.709056000000e-02, 5.520274e+00, 3.358574e-01
6.756208000000e-02, 5.563019e+00, 3.346361e-01
6.803360000000e-02, 5.599658e+00, 3.346361e-01
6.850512000000e-02, 5.636297e+00, 3.346361e-01
6.897664000000e-02, 5.672936e+00, 3.346361e-01
6.944816000000e-02, 5.721788e+00, 3.346361e-01
6.991968000000e-02, 5.752320e+00, 3.346361e-01
7.039120000000e-02, 5.795066e+00, 3.346361e-01
7.086272000000e-02, 5.831705e+00, 3.346361e-01
7.133424000000e-02, 5.874450e+00, 3.358574e-01
7.180576000000e-02, 5.917196e+00, 3.358574e-01
7.227728000000e-02, 5.953835e+00, 3.358574e-01
7.274880000000e-02, 5.978261e+00, 3.346361e-01
7.322032000000e-02, 6.027113e+00, 3.358574e-01
7.369184000000e-02, 6.063752e+00, 3.358574e-01
7.416336000000e-02, 6.106497e+00, 3.346361e-01
7.463488000000e-02, 6.143136e+00, 3.358574e-01
7.510640000000e-02, 6.185882e+00, 3.358574e-01
7.557792000000e-02, 6.222521e+00, 3.358574e-01
7.604944000000e-02, 6.259160e+00, 3.358574e-01
7.652096000000e-02, 6.295799e+00, 3.346361e-01
7.699248000000e-02, 6.332438e+00, 3.346361e-01
7.746400000000e-02, 6.375183e+00, 3.358574e-01
7.793552000000e-02, 6.411822e+00, 3.358574e-01
7.840704000000e-02, 6.454568e+00, 3.358574e-01
7.887856000000e-02, 6.491207e+00, 3.346361e-01
7.935008000000e-02, 6.527846e+00, 3.346361e-01
7.982160000000e-02, 6.564485e+00, 3.358574e-01
8.029312000000e-02, 6.607230e+00, 3.358574e-01
8.076464000000e-02, 6.637763e+00, 3.358574e-01
8.123616000000e-02, 6.686614e+00, 3.358574e-01
8.170768000000e-02, 6.711040e+00, 3.358574e-01
8.217920000000e-02, 6.759892e+00, 3.346361e-01
8.265072000000e-02, 6.796531e+00, 3.358574e-01
8.312224000000e-02, 6.839277e+00, 3.358574e-01
8.359376000000e-02, 6.869809e+00, 3.358574e-01
8.406528000000e-02, 6.918661e+00, 3.358574e-01
8.453680000000e-02, 6.949194e+00, 3.358574e-01
8.500832000000e-02, 6.991939e+00, 3.358574e-01
8.547984000000e-02, 7.028578e+00, 3.358574e-01
8.595136000000e-02, 7.065217e+00, 3.358574e-01
8.642288000000e-02, 7.101856e+00, 3.358574e-01
8.689440000000e-02, 7.144602e+00, 3.358574e-01
8.736592000000e-02, 7.187347e+00, 3.358574e-01
8.783744000000e-02, 7.230093e+00, 3.358574e-01
8.830896000000e-02, 7.266732e+00, 3.346361e-01
8.878048000000e-02, 7.297264e+00, 3.358574e-01
8.925200000000e-02, 7.340010e+00, 3.358574e-01
8.972352000000e-02, 7.382755e+00, 3.358574e-01
9.019504000000e-02, 7.419394e+00, 3.346361e-01
9.066656000000e-02, 7.449927e+00, 3.358574e-01
9.113808000000e-02, 7.504885e+00, 3.370787e-01
9.160960000000e-02, 7.541524e+00, 3.358574e-01
9.208112000000e-02, 7.578163e+00, 3.370787e-01
9.255264000000e-02, 7.620909e+00, 3.370787e-01
9.302416000000e-02, 7.651441e+00, 3.370787e-01
9.349568000000e-02, 7.700293e+00, 3.358574e-01
9.396720000000e-02, 7.730826e+00, 3.358574e-01
9.443872000000e-02, 7.767465e+00, 3.358574e-01
9.491024000000e-02, 7.822423e+00, 3.358574e-01
9.538176000000e-02, 7.852955e+00, 3.346361e-01
9.585328000000e-02, 7.901807e+00, 3.370787e-01
9.632480000000e-02, 7.938446e+00, 3.358574e-01
9.679632000000e-02, 7.981192e+00, 3.358574e-01
9.726784000000e-02, 8.078896e+00, 3.358574e-01
9.773936000000e-02, 8.091109e+00, 3.358574e-01
9.821088000000e-02, 8.048363e+00, 3.358574e-01
9.868240000000e-02, 8.011724e+00, 3.358574e-01
9.915392000000e-02, 7.950659e+00, 3.358574e-01
9.962544000000e-02, 7.901807e+00, 3.358574e-01
1.000969600000e-01, 7.865168e+00, 3.358574e-01
1.005684800000e-01, 7.828529e+00, 3.358574e-01
1.010400000000e-01, 7.785784e+00, 3.358574e-01
1.015115200000e-01, 7.736932e+00, 3.358574e-01
1.019830400000e-01, 7.694187e+00, 3.358574e-01
1.024545600000e-01, 7.663654e+00, 3.370787e-01
1.029260800000e-01, 7.627015e+00, 3.358574e-01
1.033976000000e-01, 7.590376e+00, 3.358574e-01
1.038691200000e-01, 7.541524e+00, 3.370787e-01
1.043406400000e-01, 7.504885e+00, 3.358574e-01
1.048121600000e-01, 7.468246e+00, 3.358574e-01
1.052836800000e-01, 7.425501e+00, 3.358574e-01
1.057552000000e-01, 7.388862e+00, 3.370787e-01
1.062267200000e-01, 7.358329e+00, 3.358574e-01
1.066982400000e-01, 7.315584e+00, 3.370787e-01
1.071697600000e-01, 7.260625e+00, 3.358574e-01
1.076412800000e-01, 7.230093e+00, 3.358574e-01
1.081128000000e-01, 7.193454e+00, 3.358574e-01
1.085843200000e-01, 7.156815e+00, 3.358574e-01
1.090558400000e-01, 7.107963e+00, 3.358574e-01
1.095273600000e-01, 7.071324e+00, 3.358574e-01
1.099988800000e-01, 7.040791e+00, 3.370787e-01
1.104704000000e-01, 6.991939e+00, 3.346361e-01
1.109419200000e-01, 6.955300e+00, 3.358574e-01
1.114134400000e-01, 6.924768e+00, 3.358574e-01
1.118849600000e-01, 6.875916e+00, 3.358574e-01
1.123564800000e-01, 6.839277e+00, 3.358574e-01
1.128280000000e-01, 6.796531e+00, 3.358574e-01
1.132995200000e-01, 6.759892e+00, 3.358574e-01
1.137710400000e-01, 6.723253e+00, 3.370787e-01
1.142425600000e-01, 6.686614e+00, 3.358574e-01
1.147140800000e-01, 6.643869e+00, 3.358574e-01
1.151856000000e-01, 6.601124e+00, 3.370787e-01
1.156571200000e-01, 6.564485e+00, 3.358574e-01
1.161286400000e-01, 6.527846e+00, 3.358574e-01
1.166001600000e-01, 6.485100e+00, 3.358574e-01
1.170716800000e-01, 6.448461e+00, 3.358574e-01
1.175432000000e-01, 6.411822e+00, 3.370787e-01
1.180147200000e-01, 6.369077e+00, 3.358574e-01
1.184862400000e-01, 6.332438e+00, 3.358574e-01
1.189577600000e-01, 6.295799e+00, 3.358574e-01
1.194292800000e-01, 6.253053e+00, 3.358574e-01
1.199008000000e-01, 6.216414e+00, 3.370787e-01
1.203723200000e-01, 6.173669e+00, 3.358574e-01
1.208438400000e-01, 6.137030e+00, 3.358574e-01
1.213153600000e-01, 6.100391e+00, 3.370787e-01
1.217868800000e-01, 6.069858e+00, 3.358574e-01
1.222584000000e-01, 6.027113e+00, 3.358574e-01
1.227299200000e-01, 5.990474e+00, 3.358574e-01
1.232014400000e-01, 5.947728e+00, 3.358574e-01
1.236729600000e-01, 5.917196e+00, 3.358574e-01
1.241444800000e-01, 5.874450e+00, 3.358574e-01
1.246160000000e-01, 5.831705e+00, 3.358574e-01
1.250875200000e-01, 5.795066e+00, 3.358574e-01
1.255590400000e-01, 5.752320e+00, 3.358574e-01
1.260305600000e-01, 5.715681e+00, 3.358574e-01
1.265020800000e-01, 5.679042e+00, 3.358574e-01
1.269736000000e-01, 5.636297e+00, 3.370787e-01
1.274451200000e-01, 5.599658e+00, 3.358574e-01
1.279166400000e-01, 5.569125e+00, 3.358574e-01
1.283881600000e-01, 5.526380e+00, 3.358574e-01
1.288596800000e-01, 5.483635e+00, 3.358574e-01
1.293312000000e-01, 5.446996e+00, 3.358574e-01
1.298027200000e-01, 5.416463e+00, 3.346361e-01
1.302742400000e-01, 5.373718e+00, 3.370787e-01
1.307457600000e-01, 5.330972e+00, 3.358574e-01
1.312172800000e-01, 5.294333e+00, 3.358574e-01
1.316888000000e-01, 5.251588e+00, 3.358574e-01
1.321603200000e-01, 5.214949e+00, 3.358574e-01
1.326318400000e-01, 5.172203e+00, 3.358574e-01
1.331033600000e-01, 5.135564e+00, 3.346361e-01
1.335748800000e-01, 5.092819e+00, 3.358574e-01
1.340464000000e-01, 5.056180e+00, 3.358574e-01
1.345179200000e-01, 5.019541e+00, 3.358574e-01
1.349894400000e-01, 4.982902e+00, 3.346361e-01
1.354609600000e-01, 4.940156e+00, 3.358574e-01
1.359324800000e-01, 4.903517e+00, 3.358574e-01
1.364040000000e-01, 4.860772e+00, 3.358574e-01
1.368755200000e-01, 4.824133e+00, 3.358574e-01
1.373470400000e-01, 4.793600e+00, 3.358574e-01
1.378185600000e-01, 4.756961e+00, 3.358574e-01
1.382900800000e-01, 4.720322e+00, 3.358574e-01
1.387616000000e-01, 4.677577e+00, 3.358574e-01
1.392331200000e-01, 4.634831e+00, 3.346361e-01
1.397046400000e-01, 4.592086e+00, 3.334148e-01
1.401761600000e-01, 4.555447e+00, 3.358574e-01
1.406476800000e-01, 4.518808e+00, 3.346361e-01
1.411192000000e-01, 4.476062e+00, 3.334148e-01
1.415907200000e-01, 4.445530e+00, 3.334148e-01
1.420622400000e-01, 4.402785e+00, 3.334148e-01
1.425337600000e-01, 4.360039e+00, 3.334148e-01
1.430052800000e-01, 4.329507e+00, 3.321935e-01
1.434768000000e-01, 4.286761e+00, 3.309722e-01
1.439483200000e-01, 4.244016e+00, 3.297509e-01
1.444198400000e-01, 4.207377e+00, 3.273083e-01
1.448913600000e-01, 4.176844e+00, 3.248657e-01
1.453628800000e-01, 4.134099e+00, 3.212018e-01
1.458344000000e-01, 4.097460e+00, 3.150953e-01
1.463059200000e-01, 4.054714e+00, 2.992184e-01
1.467774400000e-01, 4.024182e+00, 2.723498e-01
1.472489600000e-01, 3.981436e+00, 2.088422e-01
1.477204800000e-01, 3.944797e+00, 9.404006e-02
1.481920000000e-01, 3.902052e+00, 6.350758e-02
1.486635200000e-01, 3.865413e+00, 1.673180e-01
1.491350400000e-01, 3.828774e+00, 2.540303e-01
1.496065600000e-01, 3.786028e+00, 2.918906e-01
1.500780800000e-01, 3.749389e+00, 3.102101e-01
1.505496000000e-01, 3.706644e+00, 3.175379e-01
1.510211200000e-01, 3.670005e+00, 3.236444e-01
1.514926400000e-01, 3.633366e+00, 3.273083e-01
1.519641600000e-01, 3.590620e+00, 3.297509e-01
1.524356800000e-01, 3.553981e+00, 3.321935e-01
1.529072000000e-01, 3.511236e+00, 3.321935e-01
1.533787200000e-01, 3.468490e+00, 3.334148e-01
1.538502400000e-01, 3.437958e+00, 3.334148e-01
1.543217600000e-01, 3.395212e+00, 3.346361e-01
1.547932800000e-01, 3.358573e+00, 3.346361e-01
1.552648000000e-01, 3.309722e+00, 3.346361e-01
1.557363200000e-01, 3.279189e+00, 3.346361e-01
1.562078400000e-01, 3.242550e+00, 3.346361e-01
1.566793600000e-01, 3.199805e+00, 3.358574e-01
1.571508800000e-01, 3.163166e+00, 3.334148e-01
1.576224000000e-01, 3.120420e+00, 3.346361e-01
1.580939200000e-01, 3.089888e+00, 3.346361e-01
1.585654400000e-01, 3.047142e+00, 3.334148e-01
1.590369600000e-01, 3.010503e+00, 3.334148e-01
1.595084800000e-01, 2.967758e+00, 3.321935e-01
1.599800000000e-01, 2.937225e+00, 3.297509e-01
1.604515200000e-01, 2.894480e+00, 3.224231e-01
1.609230400000e-01, 2.857841e+00, 3.138740e-01
1.613945600000e-01, 2.815095e+00, 3.236444e-01
1.618660800000e-01, 2.784563e+00, 3.297509e-01
1.623376000000e-01, 2.735711e+00, 3.334148e-01
1.628091200000e-01, 2.699072e+00, 3.346361e-01
1.632806400000e-01, 2.668539e+00, 3.346361e-01
1.637521600000e-01, 2.619687e+00, 3.358574e-01
1.642236800000e-01, 2.583048e+00, 3.358574e-01
1.646952000000e-01, 2.552516e+00, 3.358574e-01
1.651667200000e-01, 2.509770e+00, 3.358574e-01
1.656382400000e-01, 2.467025e+00, 3.370787e-01
1.661097600000e-01, 2.436492e+00, 3.358574e-01
1.665812800000e-01, 2.393747e+00, 3.358574e-01
1.670528000000e-01, 2.357108e+00, 3.358574e-01
1.675243200000e-01, 2.314362e+00, 3.358574e-01
1.679958400000e-01, 2.283830e+00, 3.358574e-01
1.684673600000e-01, 2.241084e+00, 3.370787e-01
1.689388800000e-01, 2.204446e+00, 3.358574e-01
1.694104000000e-01, 2.173913e+00, 3.370787e-01
1.698819200000e-01, 2.125061e+00, 3.370787e-01
1.703534400000e-01, 2.082316e+00, 3.358574e-01
1.708249600000e-01, 2.051783e+00, 3.358574e-01
1.712964800000e-01, 2.009038e+00, 3.358574e-01
1.717680000000e-01, 1.978505e+00, 3.358574e-01
1.722395200000e-01, 1.929653e+00, 3.358574e-01
1.727110400000e-01, 1.893014e+00, 3.358574e-01
1.731825600000e-01, 1.850269e+00, 3.370787e-01
1.736540800000e-01, 1.813630e+00, 3.358574e-01
1.741256000000e-01, 1.776991e+00, 3.370787e-01
1.745971200000e-01, 1.740352e+00, 3.358574e-01
1.750686400000e-01, 1.703713e+00, 3.370787e-01
1.755401600000e-01, 1.667074e+00, 3.358574e-01
1.760116800000e-01, 1.624328e+00, 3.358574e-01
1.764832000000e-01, 1.587689e+00, 3.370787e-01
1.769547200000e-01, 1.544944e+00, 3.370787e-01
1.774262400000e-01, 1.502198e+00, 3.370787e-01
1.778977600000e-01, 1.465559e+00, 3.358574e-01
1.783692800000e-01, 1.428920e+00, 3.358574e-01
1.788408000000e-01, 1.386175e+00, 3.358574e-01
1.793123200000e-01, 1.349536e+00, 3.358574e-01
1.797838400000e-01, 1.319003e+00, 3.370787e-01
1.802553600000e-01, 1.276258e+00, 3.370787e-01
1.807268800000e-01, 1.233512e+00, 3.358574e-01
1.811984000000e-01, 1.196873e+00, 3.358574e-01
1.816699200000e-01, 1.160234e+00, 3.358574e-01
1.821414400000e-01, 1.123595e+00, 3.358574e-01
1.826129600000e-01, 1.080850e+00, 3.370787e-01
1.830844800000e-01, 1.044211e+00, 3.358574e-01
1.835560000000e-01, 1.001466e+00, 3.358574e-01
1.840275200000e-01, 9.770396e-01, 3.358574e-01
1.844990400000e-01, 9.342941e-01, 3.358574e-01
1.849705600000e-01, 8.915486e-01, 3.358574e-01
1.854420800000e-01, 8.549096e-01, 3.370787e-01
1.859136000000e-01, 8.060576e-01, 3.358574e-01
1.863851200000e-01, 7.755252e-01, 3.358574e-01
1.868566400000e-01, 7.327797e-01, 3.370787e-01
1.873281600000e-01, 6.961407e-01, 3.358574e-01
1.877996800000e-01, 6.533952e-01, 3.370787e-01
1.882712000000e-01, 6.167562e-01, 3.358574e-01
1.887427200000e-01, 5.801172e-01, 3.358574e-01
1.892142400000e-01, 5.434783e-01, 3.358574e-01
1.896857600000e-01, 5.068393e-01, 3.358574e-01
1.901572800000e-01, 4.640938e-01, 3.358574e-01
1.906288000000e-01, 4.274548e-01, 3.370787e-01
1.911003200000e-01, 3.847093e-01, 3.358574e-01
1.915718400000e-01, 3.419638e-01, 3.358574e-01
1.920433600000e-01, 3.053249e-01, 3.358574e-01
1.925148800000e-01, 2.625794e-01, 3.358574e-01
1.929864000000e-01, 2.320469e-01, 3.358574e-01
1.934579200000e-01, 1.831949e-01, 3.358574e-01
1.939294400000e-01, 1.465559e-01, 3.358574e-01
1.944009600000e-01, 1.160234e-01, 3.358574e-01
1.948724800000e-01, 7.327797e-02, 3.346361e-01
1.953440000000e-01, 3.663898e-02, 3.346361e-01
1.958155200000e-01, -1.221299e-02, 3.346361e-01
1.962870400000e-01, -4.274548e-02, 3.334148e-01
1.967585600000e-01, -7.938446e-02, 3.334148e-01
1.972300800000e-01, -1.160234e-01, 3.346361e-01
1.977016000000e-01, -1.526624e-01, 3.346361e-01
1.981731200000e-01, -1.954079e-01, 3.346361e-01
1.986446400000e-01, -2.259404e-01, 3.346361e-01
1.991161600000e-01, -2.686859e-01, 3.358574e-01
1.995876800000e-01, -3.053249e-01, 3.346361e-01
2.000592000000e-01, -3.541768e-01, 3.358574e-01
2.005307200000e-01, -3.908158e-01, 3.358574e-01
2.010022400000e-01, -4.335613e-01, 3.346361e-01
2.014737600000e-01, -4.579873e-01, 3.358574e-01
2.019452800000e-01, -5.068393e-01, 3.358574e-01
2.024168000000e-01, -5.373718e-01, 3.358574e-01
2.028883200000e-01, -5.740107e-01, 3.358574e-01
2.033598400000e-01, -6.228627e-01, 3.358574e-01
2.038313600000e-01, -6.533952e-01, 3.358574e-01
2.043028800000e-01, -6.961407e-01, 3.358574e-01
2.047744000000e-01, -7.266732e-01, 3.358574e-01
2.052459200000e-01, -7.694187e-01, 3.358574e-01
2.057174400000e-01, -8.121641e-01, 3.358574e-01
2.061889600000e-01, -8.426966e-01, 3.370787e-01
2.066604800000e-01, -8.854421e-01, 3.358574e-01
2.071320000000e-01, -9.281876e-01, 3.358574e-01
2.076035200000e-01, -9.648266e-01, 3.358574e-01
2.080750400000e-01, -1.001466e+00, 3.370787e-01
2.085465600000e-01, -1.031998e+00, 3.358574e-01
2.090180800000e-01, -1.086957e+00, 3.370787e-01
2.094896000000e-01, -1.123595e+00, 3.358574e-01
2.099611200000e-01, -1.166341e+00, 3.358574e-01
2.104326400000e-01, -1.202980e+00, 3.358574e-01
2.109041600000e-01, -1.239619e+00, 3.358574e-01
2.113756800000e-01, -1.276258e+00, 3.370787e-01
2.118472000000e-01, -1.319003e+00, 3.370787e-01
2.123187200000e-01, -1.349536e+00, 3.358574e-01
2.127902400000e-01, -1.392281e+00, 3.358574e-01
2.132617600000e-01, -1.428920e+00, 3.370787e-01
2.137332800000e-01, -1.471666e+00, 3.358574e-01
2.142048000000e-01, -1.502198e+00, 3.370787e-01
2.146763200000e-01, -1.551050e+00, 3.370787e-01
2.151478400000e-01, -1.581583e+00, 3.358574e-01
2.156193600000e-01, -1.624328e+00, 3.358574e-01
2.160908800000e-01, -1.667074e+00, 3.358574e-01
2.165624000000e-01, -1.703713e+00, 3.358574e-01
2.170339200000e-01, -1.734245e+00, 3.358574e-01
2.175054400000e-01, -1.770884e+00, 3.358574e-01
2.179769600000e-01, -1.825843e+00, 3.358574e-01
2.184484800000e-01, -1.856375e+00, 3.370787e-01
2.189200000000e-01, -1.899121e+00, 3.358574e-01
2.193915200000e-01, -1.935760e+00, 3.358574e-01
2.198630400000e-01, -1.972399e+00, 3.358574e-01
2.203345600000e-01, -2.002931e+00, 3.370787e-01
2.208060800000e-01, -2.045677e+00, 3.358574e-01
2.212776000000e-01, -2.076209e+00, 3.358574e-01
2.217491200000e-01, -2.125061e+00, 3.358574e-01
2.222206400000e-01, -2.161700e+00, 3.358574e-01
2.226921600000e-01, -2.204446e+00, 3.358574e-01
2.231636800000e-01, -2.247191e+00, 3.358574e-01
2.236352000000e-01, -2.283830e+00, 3.358574e-01
2.241067200000e-01, -2.320469e+00, 3.358574e-01
2.245782400000e-01, -2.357108e+00, 3.370787e-01
2.250497600000e-01, -2.399853e+00, 3.358574e-01
2.255212800000e-01, -2.436492e+00, 3.358574e-01
2.259928000000e-01, -2.467025e+00, 3.346361e-01
2.264643200000e-01, -2.503664e+00, 3.358574e-01
2.269358400000e-01, -2.552516e+00, 3.358574e-01
2.274073600000e-01, -2.583048e+00, 3.358574e-01
2.278788800000e-01, -2.631900e+00, 3.358574e-01
2.283504000000e-01, -2.662433e+00, 3.358574e-01
2.288219200000e-01, -2.692965e+00, 3.358574e-01
2.292934400000e-01, -2.747924e+00, 3.358574e-01
2.297649600000e-01, -2.778456e+00, 3.346361e-01
2.302364800000e-01, -2.815095e+00, 3.346361e-01
2.307080000000e-01, -2.851734e+00, 3.346361e-01
2.311795200000e-01, -2.888373e+00, 3.346361e-01
2.316510400000e-01, -2.943332e+00, 3.334148e-01
2.321225600000e-01, -2.973864e+00, 3.334148e-01
2.325940800000e-01, -3.016610e+00, 3.334148e-01
2.330656000000e-01, -3.053249e+00, 3.309722e-01
2.335371200000e-01, -3.095994e+00, 3.285296e-01
2.340086400000e-01, -3.132633e+00, 3.236444e-01
2.344801600000e-01, -3.169272e+00, 3.126527e-01
2.349516800000e-01, -3.205911e+00, 2.784563e-01
2.354232000000e-01, -3.242550e+00, 1.514411e-01
2.358947200000e-01, -3.279189e+00, 7.694187e-02
2.363662400000e-01, -3.321935e+00, 2.234978e-01
2.368377600000e-01, -3.358573e+00, 2.955545e-01
2.373092800000e-01, -3.395212e+00, 3.163166e-01
2.377808000000e-01, -3.437958e+00, 3.236444e-01
2.382523200000e-01, -3.474597e+00, 3.273083e-01
