Camera Name: Beamage-3.0
Serial Number: 271193
Firmware: 1.70
Description: USB3.0 Beam Profiling Camera
ADC level: 12 bits 
Sampling Rate: 1 / 1 pulse(s)
Total Duration: 0:0:0:30 (DD:HH:MM:SS)
_______________________________________________________________
Date	 Elapsed time(sec)	 dSigma X(um)	 dSigma Y (um)	 Effective Diameter(um)	 Ellipticity(%)	 Orientation(degrees)	 Centroid X(um)	 Centroid y(um)	 Peak X(um)	 Peak Y(um)	 Peak Saturation level(%)	 Peak to Average Ratio X	 Peak to Average Ratio Y	 X Baseline Position	 Y Baseline Position	 Delta Centroid X	 Delta Centroid Y	 Delta Peak X	 Delta Peak Y	  
 15:54:07, Wednesday, April 16, 2025	0.032	1402.5	1287.0	-	91.8	0.0	503.1	306.6	467.5	319.0	86.1	1.8	1.7	0.0	0.0	503.1	306.6	467.5	319.0
15:54:07, Wednesday, April 16, 2025	0.125	1408.0	1287.0	-	91.4	0.0	503.2	306.3	484.0	341.0	85.8	1.8	1.7	0.0	0.0	503.2	306.3	484.0	341.0
15:54:07, Wednesday, April 16, 2025	0.204	1424.5	1292.5	-	90.7	0.0	503.2	306.7	495.0	319.0	85.5	1.8	1.7	0.0	0.0	503.2	306.7	495.0	319.0
15:54:07, Wednesday, April 16, 2025	0.266	1430.0	1292.5	-	90.4	0.0	503.2	306.4	478.5	341.0	85.8	1.8	1.8	0.0	0.0	503.2	306.4	478.5	341.0
15:54:07, Wednesday, April 16, 2025	0.375	1402.5	1276.0	-	91.0	0.0	503.2	306.3	506.0	313.5	85.2	1.8	1.7	0.0	0.0	503.2	306.3	506.0	313.5
15:54:08, Wednesday, April 16, 2025	0.485	1408.0	1287.0	-	91.4	0.0	503.2	306.0	462.0	324.5	85.9	1.8	1.7	0.0	0.0	503.2	306.0	462.0	324.5
15:54:08, Wednesday, April 16, 2025	0.625	1408.0	1281.5	-	91.0	0.0	503.0	306.1	467.5	319.0	86.2	1.8	1.7	0.0	0.0	503.0	306.1	467.5	319.0
15:54:08, Wednesday, April 16, 2025	0.719	1397.0	1292.5	-	92.5	0.0	503.2	305.9	478.5	330.0	86.1	1.8	1.8	0.0	0.0	503.2	305.9	478.5	330.0
15:54:08, Wednesday, April 16, 2025	0.813	1397.0	1276.0	-	91.3	0.0	503.2	306.0	462.0	330.0	85.7	1.8	1.7	0.0	0.0	503.2	306.0	462.0	330.0
15:54:08, Wednesday, April 16, 2025	0.938	1413.5	1281.5	-	90.7	0.0	503.2	306.4	467.5	335.5	85.7	1.8	1.7	0.0	0.0	503.2	306.4	467.5	335.5
15:54:08, Wednesday, April 16, 2025	1.032	1430.0	1292.5	-	90.4	0.0	503.2	306.1	495.0	335.5	86.0	1.8	1.7	0.0	0.0	503.2	306.1	495.0	335.5
15:54:08, Wednesday, April 16, 2025	1.125	1419.0	1281.5	-	90.3	0.0	503.1	306.3	462.0	341.0	86.1	1.8	1.7	0.0	0.0	503.1	306.3	462.0	341.0
15:54:08, Wednesday, April 16, 2025	1.282	1391.5	1292.5	-	92.9	0.0	503.2	306.7	467.5	330.0	85.9	1.8	1.7	0.0	0.0	503.2	306.7	467.5	330.0
15:54:09, Wednesday, April 16, 2025	1.454	1402.5	1281.5	-	91.4	0.0	503.1	306.3	467.5	335.5	85.9	1.8	1.7	0.0	0.0	503.1	306.3	467.5	335.5
15:54:09, Wednesday, April 16, 2025	1.532	1402.5	1281.5	-	91.4	0.0	503.2	306.1	467.5	330.0	86.2	1.8	1.7	0.0	0.0	503.2	306.1	467.5	330.0
15:54:09, Wednesday, April 16, 2025	1.625	1408.0	1276.0	-	90.6	0.0	503.1	306.8	484.0	319.0	86.0	1.8	1.8	0.0	0.0	503.1	306.8	484.0	319.0
15:54:09, Wednesday, April 16, 2025	1.719	1441.0	1281.5	-	88.9	0.0	503.2	306.3	489.5	341.0	85.5	1.8	1.7	0.0	0.0	503.2	306.3	489.5	341.0
15:54:09, Wednesday, April 16, 2025	1.782	1424.5	1276.0	-	89.6	0.0	503.1	306.8	506.0	313.5	85.6	1.8	1.7	0.0	0.0	503.1	306.8	506.0	313.5
15:54:09, Wednesday, April 16, 2025	1.875	1402.5	1292.5	-	92.2	0.0	502.9	306.8	451.0	302.5	85.9	1.8	1.7	0.0	0.0	502.9	306.8	451.0	302.5
15:54:09, Wednesday, April 16, 2025	1.954	1413.5	1276.0	-	90.3	0.0	503.1	306.2	467.5	368.5	85.8	1.8	1.7	0.0	0.0	503.1	306.2	467.5	368.5
15:54:09, Wednesday, April 16, 2025	2.079	1413.5	1287.0	-	91.1	0.0	503.6	306.3	467.5	302.5	86.0	1.8	1.7	0.0	0.0	503.6	306.3	467.5	302.5
15:54:09, Wednesday, April 16, 2025	2.157	1413.5	1281.5	-	90.7	0.0	503.3	306.6	467.5	313.5	86.0	1.8	1.7	0.0	0.0	503.3	306.6	467.5	313.5
15:54:09, Wednesday, April 16, 2025	2.282	1402.5	1287.0	-	91.8	0.0	503.2	306.7	451.0	319.0	85.8	1.8	1.7	0.0	0.0	503.2	306.7	451.0	319.0
15:54:09, Wednesday, April 16, 2025	2.360	1413.5	1287.0	-	91.1	0.0	503.2	306.4	462.0	319.0	85.4	1.8	1.7	0.0	0.0	503.2	306.4	462.0	319.0
15:54:09, Wednesday, April 16, 2025	2.438	1413.5	1292.5	-	91.4	0.0	503.1	306.4	484.0	324.5	86.1	1.8	1.7	0.0	0.0	503.1	306.4	484.0	324.5
15:54:10, Wednesday, April 16, 2025	2.516	1408.0	1292.5	-	91.8	0.0	503.2	306.7	456.5	335.5	85.8	1.8	1.7	0.0	0.0	503.2	306.7	456.5	335.5
15:54:10, Wednesday, April 16, 2025	2.594	1424.5	1276.0	-	89.6	0.0	503.4	306.2	467.5	324.5	85.9	1.8	1.7	0.0	0.0	503.4	306.2	467.5	324.5
15:54:10, Wednesday, April 16, 2025	2.688	1424.5	1287.0	-	90.3	0.0	503.2	306.6	456.5	308.0	85.6	1.8	1.7	0.0	0.0	503.2	306.6	456.5	308.0
15:54:10, Wednesday, April 16, 2025	2.782	1424.5	1281.5	-	90.0	0.0	503.3	306.3	484.0	330.0	85.7	1.8	1.7	0.0	0.0	503.3	306.3	484.0	330.0
15:54:10, Wednesday, April 16, 2025	2.875	1419.0	1298.0	-	91.5	0.0	503.4	306.8	467.5	324.5	85.8	1.8	1.7	0.0	0.0	503.4	306.8	467.5	324.5
15:54:10, Wednesday, April 16, 2025	2.985	1419.0	1281.5	-	90.3	0.0	503.2	306.4	495.0	335.5	85.2	1.8	1.7	0.0	0.0	503.2	306.4	495.0	335.5
15:54:10, Wednesday, April 16, 2025	3.079	1413.5	1281.5	-	90.7	0.0	503.2	306.5	451.0	313.5	85.6	1.8	1.7	0.0	0.0	503.2	306.5	451.0	313.5
15:54:10, Wednesday, April 16, 2025	3.188	1408.0	1287.0	-	91.4	0.0	503.3	306.3	462.0	319.0	85.5	1.8	1.7	0.0	0.0	503.3	306.3	462.0	319.0
15:54:10, Wednesday, April 16, 2025	3.282	1419.0	1292.5	-	91.1	0.0	503.3	306.3	456.5	308.0	85.7	1.8	1.7	0.0	0.0	503.3	306.3	456.5	308.0
15:54:10, Wednesday, April 16, 2025	3.375	1402.5	1292.5	-	92.2	0.0	503.3	306.3	473.0	313.5	85.8	1.8	1.7	0.0	0.0	503.3	306.3	473.0	313.5
15:54:11, Wednesday, April 16, 2025	3.438	1413.5	1281.5	-	90.7	0.0	503.2	306.7	456.5	319.0	85.4	1.8	1.7	0.0	0.0	503.2	306.7	456.5	319.0
15:54:11, Wednesday, April 16, 2025	3.547	1419.0	1281.5	-	90.3	0.0	503.3	306.3	467.5	330.0	85.5	1.8	1.7	0.0	0.0	503.3	306.3	467.5	330.0
15:54:11, Wednesday, April 16, 2025	3.625	1408.0	1276.0	-	90.6	0.0	502.9	306.4	462.0	313.5	85.6	1.8	1.7	0.0	0.0	502.9	306.4	462.0	313.5
15:54:11, Wednesday, April 16, 2025	3.750	1408.0	1281.5	-	91.0	0.0	503.0	306.4	484.0	319.0	85.5	1.8	1.7	0.0	0.0	503.0	306.4	484.0	319.0
15:54:11, Wednesday, April 16, 2025	3.844	1413.5	1292.5	-	91.4	0.0	503.1	306.6	456.5	319.0	85.4	1.8	1.7	0.0	0.0	503.1	306.6	456.5	319.0
15:54:11, Wednesday, April 16, 2025	3.922	1402.5	1287.0	-	91.8	0.0	503.2	306.6	473.0	341.0	85.5	1.8	1.7	0.0	0.0	503.2	306.6	473.0	341.0
15:54:11, Wednesday, April 16, 2025	4.032	1402.5	1281.5	-	91.4	0.0	503.1	306.5	456.5	335.5	85.7	1.8	1.7	0.0	0.0	503.1	306.5	456.5	335.5
